rec_cc,sup_cc,yr,tiv
740,220,1997,154.2
740,220,1998,154.2
740,220,1999,154.2
740,220,2000,204.2
740,220,2001,204.2
740,220,2002,169.2
740,220,2003,169.2
740,220,2004,189.2
740,220,2005,154.2
740,220,2006,189.2
740,220,2007,189.2
740,220,2008,154.2
740,220,2009,154.2
740,220,2010,154.2
740,220,2011,154.2
740,220,2012,154.2
740,220,2013,154.2
740,220,2014,154.2
740,220,2015,154.2
740,220,2016,154.2
740,220,2017,154.2
740,220,2018,154.2
740,220,2019,154.2
740,220,2020,154.2
740,220,2021,154.2
740,220,2022,154.2
740,220,2023,154.2
740,220,2024,154.2
740,225,1960,10.4
740,225,1966,122.5
740,225,1967,122.5
740,225,1968,122.5
740,225,1969,122.5
740,225,1970,122.5
740,225,1971,122.5
740,225,1972,122.5
740,225,1973,122.5
740,225,1974,122.5
740,225,1975,175.0
740,225,1976,175.0
740,225,1977,175.0
740,225,1978,175.0
740,225,1992,5.0
740,255,1965,2.5
740,255,1966,2.5
740,255,1967,2.5
740,255,1968,2.5
740,255,1969,2.5
740,255,1971,3.5
740,255,1972,3.5
740,255,1973,3.5
740,255,1974,3.5
740,255,1976,3.5
740,255,1978,3.5
740,255,1984,480.0
740,255,1985,480.0
740,255,1986,480.0
740,255,1987,480.0
740,255,1988,480.0
740,255,1989,480.0
740,255,1990,480.0
740,255,1991,480.0
740,255,1992,480.0
740,255,1993,480.0
740,255,1994,480.0
740,255,1995,480.0
740,255,1996,480.0
740,255,1997,480.0
740,255,1998,480.0
740,255,1999,480.0
740,255,2009,33.75
740,255,2010,33.75
740,255,2011,33.75
740,255,2012,33.75
740,255,2013,33.75
740,255,2014,33.75
740,255,2015,33.75
740,255,2022,45.0
740,255,2023,45.0
740,255,2024,45.0
740,255,2025,45.0
740,325,1981,122.5
740,325,1982,122.5
740,325,1983,122.5
740,325,1984,122.5
740,325,1985,122.5
740,325,1986,122.5
740,325,1987,122.5
740,325,1988,122.5
740,325,1989,122.5
740,325,1990,122.5
740,325,1991,122.5
740,325,1993,238.0
740,325,1995,238.0
740,325,1996,143.5
740,325,1997,122.5
740,325,1998,143.5
740,325,1999,122.5
740,325,2000,122.5
740,325,2001,122.5
740,325,2002,122.5
740,325,2003,148.75
740,325,2004,148.75
740,325,2005,26.25
740,325,2006,26.25
740,375,2025,16.9
740,380,1964,90.0
740,380,1966,90.0
740,380,1967,90.0
740,380,1968,90.0
740,380,1969,90.0
740,380,1970,90.0
740,380,1972,90.0
740,380,1974,90.0
740,380,1977,90.0
740,380,1978,90.0
740,380,2001,8.0
740,380,2009,80.0
740,380,2010,80.0
740,380,2011,80.0
740,380,2012,80.0
740,380,2013,80.0
740,380,2015,80.0
740,380,2016,80.0
740,380,2017,80.0
740,380,2018,80.0
740,380,2019,80.0
740,385,2023,54.0
740,385,2024,54.0
740,385,2025,54.0
740,900,2014,1.4
740,900,2018,1.4
750,2,1951,0.5
750,2,1952,67.2
750,2,1954,237.6
750,2,1955,234.0
750,2,1956,6.6
750,2,1957,3.36
750,2,1961,123.92999999999999
750,2,1962,23.13
750,2,1963,106.65
750,2,1964,51.0
750,2,1965,51.0
750,2,1968,7.5
750,2,1969,7.5
750,2,1970,7.5
750,2,1971,9.5
750,2,1972,9.5
750,2,1973,7.5
750,2,1974,7.5
750,2,1975,7.5
750,2,1976,7.5
750,2,1988,43.0
750,2,1994,6.3
750,2,2006,96.0
750,2,2007,99.69999999999999
750,2,2010,282.0
750,2,2011,282.0
750,2,2012,1042.0
750,2,2013,2512.8
750,2,2014,2513.8
750,2,2015,1092.8
750,2,2016,145.6
750,2,2017,377.4
750,2,2018,64.8
750,2,2019,1062.6399999999999
750,2,2020,1387.8400000000001
750,2,2021,895.6
750,2,2022,949.48
750,2,2023,414.98
750,2,2024,415.98
750,2,2025,570.98
750,20,1956,20.8
750,20,1957,20.8
750,20,1958,20.8
750,20,1963,81.1
750,20,1964,60.0
750,20,1967,2.4
750,20,1968,15.0
750,20,1985,20.0
750,20,1986,20.0
750,20,1987,20.0
750,20,1988,20.0
750,20,2013,26.25
750,20,2014,26.25
750,20,2015,68.25
750,20,2023,24.0
750,20,2024,24.0
750,20,2025,24.0
750,140,2017,31.2
750,140,2019,31.2
750,200,1950,1256.8600000000001
750,200,1951,1170.5
750,200,1952,1170.5
750,200,1953,1294.51
750,200,1954,1285.5
750,200,1955,1263.35
750,200,1956,1535.8500000000001
750,200,1957,3258.7
750,200,1958,3589.26
750,200,1959,3548.26
750,200,1960,1782.1000000000001
750,200,1961,2036.5
750,200,1962,497.2
750,200,1963,856.41
750,200,1964,1062.21
750,200,1965,4519.5
750,200,1966,4477.0
750,200,1967,4270.8
750,200,1968,4216.7
750,200,1969,4373.3
750,200,1970,4299.5
750,200,1971,4426.72
750,200,1972,4692.68
750,200,1973,4547.8
750,200,1974,4398.3
750,200,1975,4094.3
750,200,1976,4171.8
750,200,1977,3840.5
750,200,1978,3732.5
750,200,1979,3911.1
750,200,1980,3975.0
750,200,1981,5050.5
750,200,1982,4836.5
750,200,1983,5028.0
750,200,1984,4996.5
750,200,1985,4794.2
750,200,1986,4960.2
750,200,1987,5116.1
750,200,1988,654.45
750,200,1989,1014.81
750,200,1990,972.11
750,200,1991,861.36
750,200,1992,661.36
750,200,1993,94.62
750,200,1994,57.12
750,200,1995,245.0
750,200,1996,195.0
750,200,1997,282.5
750,200,1998,232.5
750,200,1999,232.5
750,200,2002,18.18
750,200,2004,221.0
750,200,2005,221.0
750,200,2007,920.0
750,200,2008,920.0
750,200,2009,920.0
750,200,2010,660.0
750,200,2011,660.0
750,200,2012,660.0
750,200,2013,570.0
750,200,2014,570.0
750,200,2015,570.0
750,200,2016,570.0
750,200,2018,145.0
750,200,2019,145.0
750,200,2020,305.0
750,200,2021,374.12
750,200,2022,374.12
750,200,2023,69.12
750,200,2024,69.12
750,210,1974,77.5
750,210,1976,83.5
750,210,1977,83.5
750,210,1980,83.5
750,210,1981,83.5
750,210,1983,24.5
750,210,1985,18.0
750,210,1988,1278.0
750,210,1989,1260.0
750,210,1990,1260.0
750,210,1991,1260.0
750,210,1992,1260.0
750,210,1993,1260.0
750,210,1994,1260.0
750,210,1995,1310.0
750,210,1996,1260.0
750,210,1997,1331.5
750,210,1998,1310.0
750,210,1999,1357.5
750,210,2000,127.0
750,210,2001,74.0
750,210,2004,100.5
750,210,2005,100.5
750,210,2009,28.5
750,210,2010,28.5
750,210,2014,66.5
750,210,2015,66.5
750,210,2016,66.5
750,210,2021,66.5
750,210,2022,66.5
750,210,2023,66.5
750,210,2025,66.5
750,220,1953,191.7
750,220,1954,89.1
750,220,1957,472.1
750,220,1958,472.1
750,220,1961,63.0
750,220,1962,77.85
750,220,1963,388.5
750,220,1964,388.5
750,220,1965,313.5
750,220,1966,388.5
750,220,1967,313.5
750,220,1968,400.8
750,220,1969,313.5
750,220,1970,531.86
750,220,1971,456.86
750,220,1972,456.86
750,220,1973,468.5
750,220,1974,538.5
750,220,1975,538.5
750,220,1976,413.5
750,220,1977,586.0
750,220,1978,556.0
750,220,1979,556.0
750,220,1980,563.0
750,220,1981,653.0
750,220,1982,664.0
750,220,1983,709.0
750,220,1984,1265.3
750,220,1985,2189.8
750,220,1986,1817.8
750,220,1987,1177.8
750,220,1988,1627.8
750,220,1989,1467.3
750,220,1990,1395.3
750,220,1991,1260.3
750,220,1992,1250.3
750,220,1993,1228.3
750,220,1994,1207.3
750,220,1995,1152.3
750,220,1996,1144.3
750,220,1997,1144.3
750,220,1998,1164.3
750,220,1999,1144.3
750,220,2000,1158.3
750,220,2001,773.3
750,220,2002,733.3
750,220,2003,733.3
750,220,2004,683.3
750,220,2005,663.3
750,220,2006,247.3
750,220,2007,256.3
750,220,2008,274.3
750,220,2009,281.8
750,220,2010,412.3
750,220,2011,404.8
750,220,2012,404.8
750,220,2013,431.8
750,220,2014,635.0
750,220,2015,2021.0
750,220,2016,1997.0
750,220,2017,3490.42
750,220,2018,1866.5
750,220,2019,5624.22
750,220,2020,4046.1
750,220,2021,5995.37
750,220,2022,5819.92
750,220,2023,1894.8
750,220,2024,1485.75
750,220,2025,3240.87
750,225,1973,1575.0
750,225,1974,1575.0
750,225,1975,1575.0
750,225,1976,1575.0
750,225,1977,1575.0
750,225,1978,1575.0
750,225,1979,1575.0
750,225,1980,1575.0
750,225,1981,1575.0
750,225,1982,1575.0
750,225,1983,1575.0
750,225,1984,1575.0
750,225,1985,1575.0
750,225,2013,93.75
750,225,2014,93.75
750,225,2015,93.75
750,230,2023,200.0
750,230,2024,200.0
750,230,2025,250.0
750,255,1966,38.08
750,255,1967,230.0
750,255,1975,230.0
750,255,1984,247.3
750,255,1985,247.3
750,255,1986,1184.8
750,255,1987,446.40000000000003
750,255,1988,446.40000000000003
750,255,1989,446.40000000000003
750,255,1990,446.40000000000003
750,255,1991,628.4
750,255,1992,1428.3999999999999
750,255,1993,566.8
750,255,1994,1184.8
750,255,1995,247.3
750,255,1996,247.3
750,255,1997,429.3
750,255,1998,429.3
750,255,1999,429.3
750,255,2000,407.3
750,255,2001,247.3
750,255,2002,429.3
750,255,2003,308.90000000000003
750,255,2004,289.3
750,255,2005,289.3
750,255,2006,471.3
750,255,2007,471.3
750,255,2008,471.3
750,255,2009,497.70000000000005
750,255,2010,521.7
750,255,2011,305.3
750,255,2012,289.3
750,255,2013,411.3
750,255,2014,387.3
750,255,2015,386.1
750,255,2016,376.1
750,255,2017,280.98
750,255,2018,263.3
750,255,2019,502.98
750,255,2020,500.1
750,255,2021,472.18
750,255,2022,393.18
750,255,2023,394.70000000000005
750,255,2024,143.0
750,255,2025,26.88
750,290,1966,40.0
750,290,1975,140.0
750,290,1976,379.12
750,290,1977,239.6
750,290,1978,239.12
750,290,1979,239.12
750,290,1980,239.12
750,290,1981,239.12
750,290,1982,239.12
750,290,1983,239.12
750,290,1984,239.12
750,290,1985,319.12
750,290,1986,80.0
750,290,1998,0.48
750,290,1999,5.76
750,290,2000,65.44
750,290,2001,61.6
750,290,2002,112.0
750,290,2003,112.0
750,290,2004,112.0
750,290,2006,319.2
750,290,2007,319.2
750,290,2013,11.2
750,290,2022,1.0
750,315,1955,0.16
750,315,1969,81.0
750,315,1970,81.0
750,315,1971,171.0
750,315,1972,171.0
750,315,1973,110.5
750,315,1974,110.5
750,315,1975,20.5
750,315,1976,20.5
750,315,1977,20.5
750,316,2000,5.04
750,316,2001,5.04
750,316,2002,5.04
750,316,2003,5.04
750,316,2004,5.04
750,316,2005,5.04
750,316,2006,5.04
750,316,2007,5.04
750,316,2008,5.04
750,316,2009,5.04
750,316,2010,5.04
750,316,2011,5.04
750,316,2012,5.04
750,316,2013,5.04
750,316,2014,5.04
750,316,2015,5.04
750,316,2016,5.04
750,316,2017,5.04
750,316,2018,5.04
750,316,2019,5.04
750,316,2020,5.04
750,316,2021,5.04
750,316,2022,5.04
750,316,2023,5.04
750,316,2024,5.04
750,316,2025,5.04
750,317,1995,45.15
750,317,1996,100.62
750,317,1997,100.62
750,317,2001,54.18
750,317,2002,54.18
750,325,1954,4.0
750,325,1971,36.0
750,325,1978,37.5
750,325,1979,37.5
750,325,1980,37.5
750,325,1981,37.5
750,325,1982,37.5
750,325,1983,37.5
750,325,1984,37.5
750,325,1985,37.5
750,325,1986,37.5
750,325,1987,37.5
750,325,1988,37.5
750,325,2000,64.25
750,325,2001,46.25
750,325,2002,36.75
750,325,2003,39.5
750,325,2004,72.5
750,325,2005,72.5
750,325,2006,31.25
750,325,2007,31.25
750,325,2010,35.25
750,325,2011,331.25
750,325,2012,35.25
750,325,2013,11.0
750,325,2014,30.25
750,325,2015,19.25
750,325,2016,8.25
750,325,2017,11.0
750,325,2020,11.0
750,325,2021,11.0
750,325,2022,34.5
750,325,2023,22.0
750,325,2024,11.0
750,325,2025,31.0
750,365,1955,4.0
750,365,1956,4.0
750,365,1961,542.04
750,365,1962,510.08
750,365,1963,1217.54
750,365,1964,3883.04
750,365,1965,3911.59
750,365,1966,4070.19
750,365,1967,4232.55
750,365,1968,5488.75
750,365,1969,5570.71
750,365,1970,3994.71
750,365,1971,5467.21
750,365,1972,5483.96
750,365,1973,7145.5
750,365,1974,4636.5
750,365,1975,5965.4
750,365,1976,7389.58
750,365,1977,8628.93
750,365,1978,4003.23
750,365,1979,3969.23
750,365,1980,5686.7300000000005
750,365,1981,8458.43
750,365,1982,9668.93
750,365,1983,9871.68
750,365,1984,11261.18
750,365,1985,13000.93
750,365,1986,17188.2
750,365,1987,19066.2
750,365,1988,14811.45
750,365,1989,13442.7
750,365,1990,9747.85
750,365,1991,6443.25
750,365,1992,4425.5
750,365,1993,4425.5
750,365,1994,4016.96
750,365,1995,4864.3099999999995
750,365,1996,4159.48
750,365,1997,6950.73
750,365,1998,4716.0
750,365,1999,5855.25
750,365,2000,5495.5
750,365,2001,7550.87
750,365,2002,6447.62
750,365,2003,6371.0
750,365,2004,5583.5
750,365,2005,11267.25
750,365,2006,12189.25
750,365,2007,11616.05
750,365,2008,13462.35
750,365,2009,15539.35
750,365,2010,15809.35
750,365,2011,16349.75
750,365,2012,21374.75
750,365,2013,20471.75
750,365,2014,16085.75
750,365,2015,18272.75
750,365,2016,17786.75
750,365,2017,15736.75
750,365,2018,14134.75
750,365,2019,13031.37
750,365,2020,13493.47
750,365,2021,14621.25
750,365,2022,7210.27
750,365,2023,3064.65
750,365,2024,3964.0
750,365,2025,3129.75
750,369,1992,39.5
750,369,1993,39.5
750,369,1994,39.5
750,369,1995,52.0
750,369,1997,252.91
750,369,1999,181.41
750,369,2000,153.41
750,369,2001,181.41
750,369,2002,184.91
750,369,2003,207.41
750,369,2004,206.60999999999999
750,369,2011,132.0
750,369,2012,180.0
750,369,2013,248.4
750,369,2014,192.0
750,369,2015,192.0
750,369,2016,192.0
750,369,2017,132.0
750,369,2018,132.0
750,369,2021,80.0
750,369,2022,80.0
750,369,2023,80.0
750,369,2024,32.0
750,369,2025,112.0
750,380,1980,7.0
750,380,1981,7.0
750,380,1986,410.0
750,380,1987,410.0
750,380,1988,410.0
750,380,1989,410.0
750,380,1990,410.0
750,380,1991,410.0
750,390,2021,33.25
750,390,2022,33.25
750,390,2023,33.25
750,452,1979,6.0
750,560,1999,11.88
750,560,2001,9.9
750,560,2011,90.0
750,560,2012,90.0
750,560,2013,90.0
750,560,2014,90.0
750,560,2022,27.72
750,560,2023,27.72
750,560,2024,27.72
750,666,1965,80.0
750,666,1966,80.0
750,666,1967,80.0
750,666,1968,80.0
750,666,1997,87.5
750,666,1998,108.8
750,666,1999,57.3
750,666,2000,117.6
750,666,2001,313.6
750,666,2002,315.25
750,666,2003,540.65
750,666,2004,629.75
750,666,2005,692.25
750,666,2006,506.5
750,666,2007,195.5
750,666,2008,131.5
750,666,2009,259.0
750,666,2010,334.5
750,666,2011,610.1
750,666,2012,501.5
750,666,2013,397.5
750,666,2014,552.0
750,666,2015,525.0
750,666,2016,2789.75
750,666,2017,2630.25
750,666,2018,2586.25
750,666,2019,1385.3
750,666,2020,1377.05
750,666,2021,2085.25
750,666,2022,1763.75
750,666,2023,2221.0
750,666,2024,1942.5
750,666,2025,2295.5
750,703,1995,54.0
750,703,2003,76.0
750,703,2006,36.0
750,703,2007,36.0
750,703,2015,14.0
750,703,2016,14.0
750,703,2017,14.0
750,704,2003,378.0
750,704,2004,378.0
750,704,2009,627.0
750,704,2010,627.0
750,704,2011,627.0
750,705,1997,16.5
750,705,1998,16.5
750,705,1999,16.5
750,705,2000,16.5
750,705,2001,16.5
750,732,1989,252.0
750,732,1990,252.0
750,732,1991,252.0
750,732,1993,252.0
750,732,2018,434.0
750,732,2019,434.0
750,732,2020,434.0
750,732,2021,434.0
750,740,1983,59.5
750,740,1984,59.5
750,740,1985,59.5
750,830,1987,57.6
750,830,1989,57.6
750,830,1990,57.6
750,850,1963,7.2
750,900,1970,34.0
750,900,1971,34.0
750,900,2002,16.6
750,900,2006,91.3
750,900,2007,91.3
750,900,2008,91.3
750,900,2009,91.3
750,900,2010,91.3
750,900,2011,91.3
760,220,2015,1.9
760,220,2016,1.9
760,750,1968,0.75
760,750,2004,0.11
760,800,2021,4.5
770,2,1950,11.0
770,2,1952,0.24
770,2,1954,9.0
770,2,1955,261.46
770,2,1956,524.34
770,2,1957,655.58
770,2,1958,475.28000000000003
770,2,1959,479.68
770,2,1960,182.42000000000002
770,2,1961,106.58
770,2,1962,361.56
770,2,1963,528.21
770,2,1964,203.59
770,2,1965,41.5
770,2,1966,9.4
770,2,1968,10.8
770,2,1972,0.45
770,2,1973,81.29
770,2,1974,171.4
770,2,1975,126.9
770,2,1976,41.4
770,2,1977,24.119999999999997
770,2,1978,217.28
770,2,1979,110.1
770,2,1980,285.12
770,2,1981,81.6
770,2,1982,186.0
770,2,1983,1092.97
770,2,1984,1223.2
770,2,1985,1215.8
770,2,1986,292.1
770,2,1987,213.8
770,2,1988,176.5
770,2,1989,870.2
770,2,1990,253.65
770,2,1991,233.35
770,2,1992,193.75
770,2,1993,194.75
770,2,1994,197.35
770,2,1995,193.75
770,2,1996,487.95
770,2,1997,358.75
770,2,1998,193.75
770,2,1999,193.75
770,2,2000,316.2
770,2,2001,316.2
770,2,2002,336.7
770,2,2003,319.8
770,2,2004,449.2
770,2,2005,830.34
770,2,2006,481.31
770,2,2007,1469.51
770,2,2008,798.25
770,2,2009,579.1800000000001
770,2,2010,1964.6799999999998
770,2,2011,665.98
770,2,2012,940.0
770,2,2013,729.3399999999999
770,2,2014,764.02
770,2,2015,191.45
770,2,2016,69.64
770,2,2017,337.36
770,2,2018,66.8
770,2,2020,11.6
770,2,2023,14.0
770,2,2024,3.0
770,2,2025,14.0
770,20,1986,7.5
770,20,1988,7.5
770,20,2015,20.0
770,140,2013,20.0
770,140,2014,20.0
770,140,2015,20.0
770,140,2016,20.0
770,140,2017,20.0
770,200,1950,508.5
770,200,1951,652.5
770,200,1952,639.0
770,200,1953,440.64
770,200,1954,370.5
770,200,1955,334.5
770,200,1956,6.0
770,200,1957,287.1
770,200,1958,185.13
770,200,1965,28.0
770,200,1967,3.0
770,200,1968,42.06
770,200,1969,28.56
770,200,1973,14.28
770,200,1974,60.0
770,200,1982,198.4
770,200,1988,104.84
770,200,1989,2.7
770,200,1990,2.4
770,200,1991,2.4
770,200,1993,544.14
770,200,1994,555.5
770,200,2008,0.76
770,200,2013,0.6
770,200,2017,10.8
770,200,2018,29.5
770,200,2019,6.0
770,200,2021,12.0
770,200,2022,6.0
770,210,1994,50.0
770,210,1995,1.52
770,210,1997,27.0
770,210,1998,27.0
770,210,2020,80.4
770,210,2022,44.0
770,210,2023,44.0
770,210,2024,213.0
770,210,2025,44.0
770,211,2022,78.4
770,211,2023,78.4
770,220,1968,7.8
770,220,1969,288.0
770,220,1970,201.0
770,220,1971,337.5
770,220,1972,371.7
770,220,1973,34.2
770,220,1974,34.2
770,220,1975,134.4
770,220,1976,314.85
770,220,1977,413.95
770,220,1978,485.95
770,220,1979,762.45
770,220,1980,1035.73
770,220,1981,566.53
770,220,1982,585.73
770,220,1983,551.53
770,220,1984,56.25
770,220,1985,71.25
770,220,1986,65.0
770,220,1987,55.0
770,220,1988,34.8
770,220,1989,0.6
770,220,1990,0.6
770,220,1991,12.6
770,220,1992,174.0
770,220,1993,9.0
770,220,1994,9.0
770,220,1995,26.5
770,220,1996,182.5
770,220,1997,17.5
770,220,1998,479.5
770,220,1999,953.25
770,220,2000,425.75
770,220,2001,425.75
770,220,2002,397.0
770,220,2003,917.0
770,220,2004,415.75
770,220,2005,118.75
770,220,2006,131.75
770,220,2008,303.04
770,220,2009,40.0
770,220,2010,87.6
770,220,2011,56.7
770,220,2012,51.6
770,220,2013,104.6
770,220,2014,13.76
770,225,1983,200.0
770,225,1984,200.0
770,225,1985,150.0
770,225,1987,150.0
770,225,1988,150.0
770,225,1989,500.0
770,225,1990,500.0
770,225,1991,500.0
770,225,1992,500.0
770,225,1993,500.0
770,225,1994,500.0
770,225,1995,500.0
770,225,1996,500.0
770,225,2007,156.0
770,225,2008,156.0
770,225,2009,156.0
770,225,2016,39.0
770,225,2017,39.0
770,230,2013,10.4
770,235,1975,22.0
770,255,1964,40.0
770,255,1965,40.0
770,255,1966,166.0
770,255,1967,40.0
770,255,1968,40.0
770,255,1969,40.0
770,255,1970,40.0
770,255,1971,40.0
770,255,1972,40.0
770,255,1973,55.0
770,255,1974,55.0
770,255,1975,55.0
770,255,1976,55.0
770,255,1977,40.0
770,255,1978,40.0
770,255,1979,211.25
770,255,1980,171.25
770,255,1981,146.25
770,255,1990,16.5
770,255,1991,16.5
770,255,1997,4.8
770,255,1999,4.8
770,255,2006,6.0
770,255,2007,111.0
770,255,2008,111.0
770,255,2009,30.0
770,255,2010,33.5
770,255,2013,30.0
770,255,2018,56.0
770,255,2019,56.0
770,255,2022,28.0
770,255,2023,6.0
770,255,2025,6.0
770,317,1993,0.72
770,325,1975,22.5
770,325,1976,22.5
770,325,1977,22.5
770,325,1978,22.5
770,325,1989,3.0
770,325,1990,45.0
770,325,1991,45.0
770,325,1999,10.0
770,325,2000,145.0
770,325,2001,135.0
770,325,2002,135.0
770,325,2003,135.0
770,325,2004,192.0
770,325,2005,57.0
770,325,2008,5.0
770,325,2009,5.0
770,325,2010,306.75
770,325,2011,300.0
770,325,2012,295.0
770,325,2013,357.2
770,325,2014,135.0
770,325,2015,62.2
770,325,2016,30.0
770,325,2017,221.28
770,325,2018,166.97
770,325,2019,101.28
770,325,2023,33.5
770,325,2025,33.5
770,338,2015,5.2
770,360,1988,24.0
770,365,1966,0.4
770,365,1968,241.0
770,365,1969,134.0
770,365,1970,72.0
770,365,1984,66.0
770,365,1985,66.0
770,365,1995,36.25
770,365,1996,87.0
770,365,2002,106.14
770,365,2004,87.0
770,365,2007,455.4
770,365,2008,455.4
770,365,2009,455.4
770,365,2010,455.4
770,365,2011,455.4
770,365,2012,455.4
770,365,2013,455.4
770,365,2014,455.4
770,365,2015,455.4
770,365,2016,461.2
770,365,2017,455.4
770,365,2018,501.4
770,365,2019,475.4
770,365,2020,455.4
770,365,2021,455.4
770,365,2023,455.4
770,365,2024,455.4
770,365,2025,455.4
770,368,2022,13.2
770,369,1997,1280.0
770,369,1998,1280.0
770,369,1999,1280.0
770,369,2001,4.5
770,369,2004,129.7
770,369,2005,129.7
770,369,2006,129.7
770,369,2007,129.7
770,369,2008,94.5
770,369,2009,318.9
770,369,2010,318.9
770,369,2011,318.9
770,369,2012,94.5
770,369,2013,94.5
770,369,2014,127.5
770,369,2015,33.0
770,369,2016,33.0
770,369,2017,33.0
770,369,2018,41.69
770,369,2019,68.69
770,369,2020,27.0
770,369,2021,27.0
770,369,2022,27.0
770,369,2023,27.0
770,370,1997,38.4
770,370,1998,38.4
770,370,1999,38.4
770,380,1974,62.16
770,380,1975,62.16
770,380,1976,62.16
770,380,1977,62.16
770,380,1978,62.16
770,380,1979,62.16
770,380,1980,62.16
770,380,1981,62.16
770,380,1982,62.16
770,380,1983,62.16
770,380,1984,62.16
770,380,1985,62.16
770,380,1986,116.56
770,380,1987,142.56
770,380,1988,208.16
770,380,1989,182.16
770,380,1990,182.16
770,380,1991,182.16
770,380,1992,182.16
770,380,1993,188.66
770,380,1994,182.16
770,380,1995,182.16
770,380,1996,120.0
770,380,1997,120.0
770,380,1998,120.0
770,380,1999,132.0
770,380,2000,132.0
770,380,2001,132.0
770,380,2002,132.0
770,380,2003,132.0
770,380,2004,132.0
770,380,2005,120.0
770,380,2006,120.0
770,380,2007,120.0
770,380,2008,126.6
770,380,2009,440.0
770,380,2010,440.0
770,380,2011,120.0
770,380,2012,120.0
770,380,2013,120.0
770,380,2014,120.0
770,380,2015,120.0
770,380,2016,136.0
770,380,2017,120.0
770,380,2018,136.0
770,380,2020,240.0
770,380,2023,240.0
770,380,2024,240.0
770,620,2004,225.0
770,620,2005,225.0
770,620,2007,45.0
770,620,2008,45.0
770,620,2009,45.0
770,620,2010,45.0
770,630,1967,27.6
770,630,1974,56.8
770,630,1975,8.8
770,640,1995,5.0
770,640,1996,5.0
770,640,2007,50.2
770,640,2008,63.400000000000006
770,640,2009,13.2
770,640,2011,66.0
770,640,2012,66.0
770,640,2013,66.0
770,640,2015,24.48
770,640,2017,8.0
770,640,2018,104.0
770,640,2022,21.6
770,640,2023,445.1
770,640,2024,45.1
770,640,2025,420.0
770,651,2021,81.0
770,651,2022,81.0
770,660,2002,48.0
770,663,1971,36.0
770,663,2013,24.0
770,663,2014,114.4
770,663,2015,7.3
770,694,2021,10.8
770,696,1987,1.52
770,696,2009,33.6
770,710,1964,12.5
770,710,1965,732.5
770,710,1966,775.6
770,710,1967,692.3
770,710,1968,685.0
770,710,1969,675.0
770,710,1970,725.0
770,710,1971,870.0
770,710,1972,1018.0
770,710,1973,416.0
770,710,1974,180.0
770,710,1975,143.0
770,710,1976,300.1
770,710,1977,121.1
770,710,1978,1243.6
770,710,1979,1163.6
770,710,1980,1332.6
770,710,1981,941.5
770,710,1982,769.5
770,710,1983,1143.17
770,710,1984,1281.5
770,710,1985,789.5
770,710,1986,742.5
770,710,1987,1151.5
770,710,1988,1006.5
770,710,1989,999.7
770,710,1990,1278.2
770,710,1991,1191.0
770,710,1992,1052.1
770,710,1993,1812.1
770,710,1994,1583.1
770,710,1995,1627.1
770,710,1996,1656.8
770,710,1997,961.2
770,710,1998,982.4
770,710,1999,881.5
770,710,2000,614.4
770,710,2001,2585.5
770,710,2002,994.5
770,710,2003,1239.05
770,710,2004,2129.55
770,710,2005,2124.5
770,710,2006,2147.5
770,710,2007,3049.0
770,710,2008,2954.5
770,710,2009,4310.8
770,710,2010,4741.55
770,710,2011,4240.05
770,710,2012,4624.05
770,710,2013,5550.05
770,710,2014,4091.05
770,710,2015,4432.05
770,710,2016,4756.93
770,710,2017,4568.05
770,710,2018,4649.65
770,710,2019,3823.55
770,710,2020,4280.75
770,710,2021,5966.43
770,710,2022,6264.25
770,710,2023,7012.75
770,710,2024,3113.25
770,710,2025,3025.25
770,800,2006,79.0
770,850,1970,11.52
770,850,2004,27.0
770,900,1990,216.0
770,900,1991,216.0
770,920,1992,3.4
770,920,1994,3.4
771,2,1977,22.2
771,2,1981,16.7
771,2,1982,9.32
771,2,1988,11.1
771,2,1991,36.0
771,2,1992,43.39
771,2,1995,8.64
771,2,1997,0.95
771,2,2000,60.72
771,2,2002,4.75
771,2,2013,54.0
771,2,2015,54.0
771,2,2021,20.650000000000002
771,2,2022,18.05
771,2,2023,18.05
771,2,2024,18.05
771,20,2017,1.5
771,20,2022,1.5
771,200,1973,1.8
771,200,1976,36.0
771,200,1978,36.0
771,200,1982,59.4
771,200,1994,36.0
771,200,2002,40.0
771,200,2003,40.0
771,200,2004,40.0
771,200,2010,23.2
771,200,2019,32.0
771,200,2020,80.0
771,200,2021,4.0
771,200,2022,52.0
771,200,2024,48.0
771,210,2001,18.75
771,220,1977,6.0
771,220,1980,1.6
771,220,1985,2.0
771,220,1986,2.64
771,220,2001,6.0
771,220,2012,6.5
771,220,2013,9.0
771,220,2015,10.0
771,220,2017,6.0
771,220,2019,10.0
771,220,2025,26.0
771,225,2019,13.0
771,230,2017,12.5
771,230,2022,12.5
771,255,2001,7.5
771,255,2013,14.0
771,255,2021,23.6
771,255,2022,23.6
771,305,2019,0.6
771,316,1995,32.0
771,316,2015,7.8
771,325,1975,38.25
771,325,1976,38.25
771,325,1977,38.25
771,325,2001,21.25
771,325,2006,16.0
771,325,2011,5.5
771,325,2012,16.0
771,325,2013,16.0
771,325,2015,12.0
771,325,2017,4.5
771,325,2018,24.5
771,325,2022,10.6
771,325,2025,5.5
771,345,1975,9.6
771,345,2013,28.6
771,345,2015,28.6
771,345,2016,27.0
771,345,2018,27.0
