dispnum,ccode1,ccode2,styear,war,fatal,dyad_id,year,sd_w5,shared_us_w5,same_top5,both_imp_w5,ally_defense,cinc_diff,regime_dist,ln_capdist,ln_trade_lag1,py,py2,py3,unga,cwera
3957,200,645,1990,1,1.0,200_645,1990,0.0,0.0,0.0,1.0,0.0,0.01252942,0.735,8.316642488754661,6.80880477523152,2.0,0.04,0.008,3.503369,0
3957,451,645,1990,1,1.0,451_645,1990,,,,,,,,,,,,,,0
3957,663,696,1990,0,1.0,663_696,1990,,,,,,,,,,,,,,0
3957,663,698,1991,0,0.0,663_698,1991,,,,,,,,,,,,,,0
3957,663,692,1991,0,0.0,663_692,1991,,,,,,,,,,,,,,0
3957,663,900,1990,0,0.0,663_900,1990,,,,,,,,,,,,,,0
3957,436,663,1990,0,0.0,436_663,1990,,,,,,,,,,,,,,0
3957,20,663,1990,1,0.0,20_663,1990,,,,,,,,,,,,,,0
3957,230,663,1990,0,0.0,230_663,1990,,,,,,,,,,,,,,0
3957,652,663,1990,1,0.0,652_663,1990,0.0,0.0,0.0,1.0,1.0,0.0028164250999999,0.076,5.176149732573829,3.8379366915014215,8.0,0.64,0.512,0.2776229,0
3957,600,663,1990,0,0.0,600_663,1990,,,,,,,,,,,,,,0
3957,640,663,1990,0,0.0,640_663,1990,,,,,,,,,,,,,,0
3957,220,663,1990,1,1.0,220_663,1990,0.0,0.0,0.0,1.0,0.0,0.0190671832,0.655,8.122074375362217,4.953098761719679,45.0,20.25,91.125,2.9537141,0
3957,325,663,1990,1,1.0,325_663,1990,,,,,,,,,,,,,,0
3957,211,663,1990,0,0.0,211_663,1990,,,,,,,,,,,,,,0
3957,663,690,1990,0,1.0,663_690,1990,,,,,,,,,,,,,,0
3957,210,663,1990,0,0.0,210_663,1990,,,,,,,,,,,,,,0
3957,2,663,1990,1,1.0,2_663,1990,0.0,0.0,1.0,1.0,0.0,0.1401520701999999,0.643,9.1625671905045,5.71580715420987,45.0,20.25,91.125,3.8272491,0
3957,160,663,1990,0,0.0,160_663,1990,,,,,,,,,,,,,,0
3957,255,663,1991,0,0.0,255_663,1991,0.0,0.0,0.0,1.0,0.0,0.0300913011,0.672,7.979475872181931,5.230299573089382,46.0,21.16,97.336,2.805138,0
3957,350,663,1990,0,0.0,350_663,1990,,,,,,,,,,,,,,0
3957,663,670,1990,1,1.0,663_670,1990,0.0,0.0,0.0,1.0,1.0,0.0086814318,0.207,7.190977420711825,5.031175427145976,45.0,20.25,91.125,0.1989003999999999,0
3957,663,770,1990,0,0.0,663_770,1990,,,,,,,,,,,,,,0
3957,663,771,1990,0,0.0,663_771,1990,,,,,,,,,,,,,,0
3957,433,663,1990,0,0.0,433_663,1990,,,,,,,,,,,,,,0
3957,651,663,1990,1,1.0,651_663,1990,0.0,0.0,0.0,1.0,1.0,0.0069573787,0.003,6.209595556598647,4.000845787499216,28.0,7.84,21.952,0.2626124,0
3957,663,694,1991,0,0.0,663_694,1991,,,,,,,,,,,,,,0
3957,200,663,1990,1,1.0,200_663,1990,0.0,0.0,0.0,1.0,0.0,0.0240524002,0.596,8.200288260287554,5.074066765179979,45.0,20.25,91.125,3.1376041,0
3957,451,663,1990,0,0.0,451_663,1990,,,,,,,,,,,,,,0
3958,663,666,1990,0,1.0,663_666,1990,0.0,0.0,0.0,1.0,0.0,0.0019430758,0.547,4.289088639014612,,17.0,2.89,4.913,3.0187351,0
3959,750,770,1990,0,1.0,750_770,1990,0.0,0.0,0.0,1.0,0.0,0.049222774,0.3209999999999999,6.531606225208026,4.1843303044540985,4.0,0.16,0.064,0.2825197,0
3960,775,800,1990,0,1.0,775_800,1990,0.0,0.0,0.0,1.0,0.0,0.0018594217999999,0.256,6.7067400797409285,4.401162287140813,1.0,0.01,0.001,0.0609568999999999,0
3961,850,910,1990,0,0.0,850_910,1990,0.0,0.0,0.0,1.0,0.0,0.0127177965,0.362,8.402163860831472,2.282770810229941,2.0,0.04,0.008,0.6873969,0
3970,625,651,1991,0,0.0,625_651,1991,0.0,0.0,0.0,1.0,1.0,0.0064325847,0.126,7.388513371125732,4.062542511946695,33.0,10.89,35.937,0.6096542,0
3971,645,740,1991,0,0.0,645_740,1991,0.0,0.0,0.0,1.0,0.0,0.0459830374,0.755,9.029477750418472,7.083621041909904,46.0,21.16,97.336,2.854649,0
3972,2,20,1991,0,0.0,2_20,1991,0.0,0.0,0.0,1.0,1.0,0.125406083,0.034,6.599189995613932,12.081410490394145,2.0,0.04,0.008,1.5020380000000002,0
3973,2,630,1991,0,0.0,2_630,1991,0.0,0.0,0.0,1.0,0.0,0.126592069,0.707,9.228091877551838,4.175924518492557,3.0,0.09,0.027,3.9430067,0
3974,220,645,1991,0,0.0,220_645,1991,0.0,0.0,0.0,1.0,0.0,0.0131916734,0.795,8.258577890793775,6.8814090449130845,1.0,0.01,0.001,3.436648,0
3974,2,645,1991,0,0.0,2_645,1991,0.0,0.0,0.0,1.0,0.0,0.1287695553999999,0.787,9.207386012149746,8.281969467745828,1.0,0.01,0.001,4.527028,0
3974,200,645,1991,0,0.0,200_645,1991,0.0,0.0,0.0,1.0,0.0,0.0179310874,0.736,8.316642488754661,6.592318284185398,1.0,0.01,0.001,3.765657,0
3975,211,490,1991,0,0.0,211_490,1991,,,,,,,,,,,,,,0
3975,220,490,1991,0,0.0,220_490,1991,0.0,0.0,0.0,1.0,0.0,0.0187430791,0.677,8.707251409581914,5.290553001729244,46.0,21.16,97.336,2.142008,0
3976,305,345,1991,0,0.0,305_345,1991,0.0,0.0,0.0,1.0,0.0,0.0014742573,0.692,6.196036712836756,7.41403201221568,46.0,21.16,97.336,1.7637464,0
3977,310,345,1991,0,0.0,310_345,1991,1.0,0.0,1.0,1.0,0.0,0.0015992715,0.6789999999999999,5.763936397475948,6.544441705164398,39.0,15.21,59.319,1.9650144,0
3978,450,451,1991,0,0.0,450_451,1991,0.0,0.0,0.0,1.0,1.0,6.656174999999999e-05,0.001,5.893851718240982,0.5259734519215424,46.0,21.16,97.336,0.3531495,0
3979,500,517,1991,0,,500_517,1991,0.0,0.0,0.0,1.0,0.0,0.0007001069799999,0.001,5.934894195619588,1.6587803240868166,20.0,4.0,8.0,0.4532857999999999,0
3980,640,645,1991,0,0.0,640_645,1991,0.0,0.0,0.0,1.0,0.0,0.0053243304,0.438,7.141165942652124,7.157300264945131,1.0,0.01,0.001,2.2583067,0
3981,645,666,1991,0,0.0,645_666,1991,,,,,,,,,,,,,,0
3982,645,690,1991,0,0.0,645_690,1991,0.0,0.0,1.0,1.0,1.0,0.0049073261,0.0279999999999999,6.324358962381311,5.615277182330531,1.0,0.01,0.001,0.8279049999999999,0
3983,710,713,1991,0,0.0,710_713,1991,0.0,0.0,0.0,1.0,0.0,0.1095741631999999,0.171,7.451067453782427,7.85360092959515,3.0,0.09,0.027,,0
3984,731,732,1991,0,0.0,731_732,1991,0.0,0.0,0.0,1.0,0.0,0.0077336779999999,0.56,5.27709373009641,0.0,2.0,0.04,0.008,1.8754843,0
3985,750,770,1991,0,1.0,750_770,1991,0.0,0.0,0.0,1.0,0.0,0.050988561,0.346,6.531606225208026,4.516891300594423,1.0,0.01,0.001,0.1481483,0
3986,771,775,1991,0,1.0,771_775,1991,1.0,0.0,1.0,1.0,0.0,0.0016884374999999,0.387,6.60435024606512,0.8393714578657682,46.0,21.16,97.336,0.5228446,0
3987,130,135,1991,0,0.0,130_135,1991,0.0,0.0,0.0,1.0,1.0,0.0020510006999999,0.126,7.189092263874078,4.402325499118156,7.0,0.49,0.343,0.0051252999999999,0
3988,91,93,1991,0,0.0,91_93,1991,0.0,0.0,0.0,1.0,1.0,5.425047000000001e-05,0.1979999999999999,5.485626464853031,2.766319109226186,2.0,0.04,0.008,0.3554,0
3994,660,666,1977,0,,660_666,1977,0.0,0.0,0.0,1.0,0.0,0.00283126708,0.401,5.477717994914328,,2.0,0.04,0.008,2.222622895,1
4001,800,811,1994,0,1.0,800_811,1994,0.0,0.0,0.0,1.0,0.0,0.00587260476,0.039,6.2813317304651,5.6631108160571575,7.0,0.49,0.343,0.5811320999999999,0
4002,775,800,1995,0,0.0,775_800,1995,0.0,0.0,0.0,1.0,0.0,0.0021532074999999,0.3159999999999999,6.7067400797409285,3.485927608806732,3.0,0.09,0.027,0.7791404000000001,0
4003,775,800,1996,0,0.0,775_800,1996,0.0,0.0,1.0,1.0,0.0,0.0023755855,0.298,6.7067400797409285,3.718055707464828,1.0,0.01,0.001,1.120118,0
4004,811,816,1996,0,0.0,811_816,1996,0.0,0.0,0.0,1.0,0.0,0.0074719113,0.212,6.963852018334007,4.857285182617513,17.0,2.89,4.913,1.3047697,0
4005,750,771,1995,0,0.0,750_771,1995,0.0,0.0,0.0,1.0,0.0,0.0588918004999999,0.2249999999999999,7.263119364120769,6.21834604359243,8.0,0.64,0.512,0.8092085000000001,0
4006,750,771,1996,0,0.0,750_771,1996,0.0,0.0,0.0,1.0,0.0,0.0600547555,0.235,7.263119364120769,6.979055140653008,1.0,0.01,0.001,0.7560788,0
4007,750,770,1993,1,1.0,750_770,1993,0.0,0.0,0.0,1.0,0.0,0.051424463,0.363,6.531606225208026,5.293368139302997,2.0,0.04,0.008,0.1880777,0
4008,800,816,1995,0,1.0,800_816,1995,0.0,0.0,0.0,1.0,0.0,0.0012178607999999,0.262,6.8970986987936085,5.582796928934273,6.0,0.36,0.216,0.7934663999999999,0
4009,100,101,1995,0,0.0,100_101,1995,0.0,0.0,0.0,1.0,1.0,4.967250000000034e-05,0.1879999999999999,6.9364399128420455,7.347168055480369,1.0,0.01,0.001,0.2584921999999999,0
4010,91,92,1993,0,0.0,91_92,1993,1.0,1.0,1.0,1.0,1.0,0.00026848522,0.1109999999999999,5.389984555073861,4.12542326061602,4.0,0.16,0.064,0.09884506,0
4011,91,93,1995,0,0.0,91_93,1995,,,,0.0,1.0,0.00011754167,0.1449999999999999,5.485626464853031,3.538056622518886,4.0,0.16,0.064,0.0724683499999999,0
4012,91,93,1995,0,0.0,91_93,1995,,,,0.0,1.0,0.00011754167,0.1449999999999999,5.485626464853031,3.538056622518886,4.0,0.16,0.064,0.0724683499999999,0
4013,130,135,1995,0,1.0,130_135,1995,0.0,0.0,0.0,1.0,1.0,0.0017348951999999,0.414,7.189092263874078,5.448297361146302,4.0,0.16,0.064,0.2285455,0
4014,80,90,1993,0,0.0,80_90,1993,,,,0.0,1.0,0.000832470107,,5.85707564406933,2.003828577978872,48.0,23.04,110.592,0.39825019,0
4015,80,90,1995,0,0.0,80_90,1995,,,,0.0,1.0,0.00076950412,,5.85707564406933,2.302154990513233,2.0,0.04,0.008,0.3569198,0
4016,2,41,1993,0,0.0,2_41,1993,,,,0.0,1.0,0.15292137172,0.66,7.74478632987066,5.857818833663369,30.0,9.0,27.0,3.2462183,0
4016,41,42,1994,0,0.0,41_42,1994,,,,0.0,1.0,0.0003110713499999,0.1999999999999999,5.551407994230199,2.289581390141447,7.0,0.49,0.343,,0
4016,20,41,1993,0,0.0,20_41,1993,,,,,,,,,,,,,,0
4016,41,200,1993,0,0.0,41_200,1993,,,,0.0,0.0,0.02499140972,0.607,8.87941671348538,2.766384893225893,30.0,9.0,27.0,2.4687963,0
4016,41,220,1993,0,0.0,41_220,1993,,,,0.0,0.0,0.02145935472,0.668,8.903475480107629,3.279611536984468,48.0,23.04,110.592,2.2030383,0
4016,41,210,1993,0,0.0,41_210,1993,,,,,,,,,,,,,,0
4016,41,160,1993,0,0.0,41_160,1993,,,,,,,,,,,,,,0
4018,710,731,1993,0,1.0,710_731,1993,0.0,0.0,0.0,1.0,1.0,0.118944171,0.017,6.696663808692069,6.618154460246814,48.0,23.04,110.592,0.327045,0
4019,710,731,1995,0,0.0,710_731,1995,0.0,0.0,0.0,1.0,1.0,0.131891615,0.0179999999999999,6.696663808692069,6.503157099982317,2.0,0.04,0.008,0.2887460000000001,0
4020,710,713,1995,0,0.0,710_713,1995,0.0,0.0,0.0,1.0,0.0,0.132492963,0.222,7.451067453782427,9.700569762023704,1.0,0.01,0.001,,0
4021,2,731,1993,0,0.0,2_731,1993,0.0,0.0,0.0,1.0,0.0,0.140646161,0.783,9.309705953873744,0.4382549373827681,8.0,0.64,0.512,4.678729,0
4021,731,732,1993,0,0.0,731_732,1993,0.0,0.0,0.0,1.0,0.0,0.010270623,0.64,5.27709373009641,1.22377546103388,1.0,0.01,0.001,2.2726281,0
4022,731,732,1993,0,1.0,731_732,1993,0.0,0.0,0.0,1.0,0.0,0.010270623,0.64,5.27709373009641,1.22377546103388,1.0,0.01,0.001,2.2726281,0
4022,731,900,1994,0,1.0,731_900,1994,,,,,,,,,,,,,,0
4022,2,731,1993,0,1.0,2_731,1993,0.0,0.0,0.0,1.0,0.0,0.140646161,0.783,9.309705953873744,0.4382549373827681,8.0,0.64,0.512,4.678729,0
4022,731,740,1994,0,1.0,731_740,1994,0.0,0.0,0.0,1.0,0.0,0.043028398,0.755,7.159447413700763,6.191002321511901,12.0,1.44,1.728,3.204991,0
4022,20,731,1994,0,1.0,20_731,1994,,,,,,,,,,,,,,0
4023,710,713,1993,0,0.0,710_713,1993,0.0,0.0,0.0,1.0,0.0,0.121073811,0.218,7.451067453782427,8.793040002649263,2.0,0.04,0.008,,0
4024,713,840,1994,0,0.0,713_840,1994,0.0,0.0,1.0,1.0,0.0,0.0050350443999999,0.222,7.059359863114032,7.227923902468217,38.0,14.44,54.872,,0
4026,713,740,1996,0,0.0,713_740,1996,1.0,1.0,1.0,1.0,0.0,0.041606391,0.3329999999999999,7.649835470651261,10.67621297138194,51.0,26.01,132.651,,0
4027,710,840,1995,0,0.0,710_840,1995,0.0,0.0,0.0,1.0,0.0,0.1375095038,0.448,7.955004095361688,6.386332014736633,24.0,5.76,13.824,0.9796531,0
4028,710,840,1996,0,0.0,710_840,1996,0.0,0.0,0.0,1.0,0.0,0.1409776388999999,0.453,7.955004095361688,6.842793233504126,1.0,0.01,0.001,0.6373941999999999,0
4029,710,816,1993,0,0.0,710_816,1993,0.0,0.0,0.0,1.0,0.0,0.1221697117,0.0489999999999999,7.752550009151222,4.659279511635123,5.0,0.25,0.125,0.2142199999999998,0
4030,710,816,1994,0,0.0,710_816,1994,0.0,0.0,0.0,1.0,0.0,0.1283898388,0.048,7.752550009151222,5.342774346496564,1.0,0.01,0.001,0.0240549999999999,0
4031,20,230,1995,0,0.0,20_230,1995,,,,,,,,,,,,,,0
4032,211,490,1993,0,0.0,211_490,1993,,,,,,,,,,,,,,0
4035,710,713,1994,0,0.0,710_713,1994,0.0,0.0,0.0,1.0,0.0,0.126856218,0.218,7.451067453782427,9.57469344350596,1.0,0.01,0.001,,0
4038,352,640,1993,0,1.0,352_640,1993,0.0,0.0,0.0,1.0,0.0,0.01386481248,0.244,6.277207240178711,2.164088720946816,5.0,0.25,0.125,0.9016437,0
4039,352,640,1993,0,0.0,352_640,1993,0.0,0.0,0.0,1.0,0.0,0.01386481248,0.244,6.277207240178711,2.164088720946816,5.0,0.25,0.125,0.9016437,0
4040,350,640,1994,0,0.0,350_640,1994,1.0,1.0,1.0,1.0,1.0,0.0117958456,0.348,6.7067400797409285,5.557769664584415,5.0,0.25,0.125,0.3410057999999999,0
4041,339,350,1994,0,1.0,339_350,1994,,,,0.0,0.0,0.0028715102699999,0.463,6.22436038986487,4.612888661767935,45.0,20.25,91.125,0.1557429999999999,0
4042,365,740,1993,0,0.0,365_740,1993,0.0,0.0,0.0,1.0,0.0,0.0032262719999999,0.357,8.919854372191667,8.314606541685352,9.0,0.81,0.729,0.1056540000000001,0
4043,339,345,1993,0,1.0,339_345,1993,,,,0.0,0.0,0.00139097622,0.133,5.972791281842361,3.904208431022616,1.0,0.01,0.001,,0
4045,339,345,1995,0,0.0,339_345,1995,,,,0.0,0.0,0.00205582606,0.139,5.972791281842361,,1.0,0.01,0.001,,0
4046,343,345,1994,0,0.0,343_345,1994,,,,0.0,0.0,0.00228199201,0.027,5.780434826177284,,49.0,24.01,117.649,,0
4046,2,345,1994,0,0.0,2_345,1994,0.0,0.0,0.0,1.0,0.0,0.1431404309999999,0.579,8.934626395300256,,1.0,0.01,0.001,,0
4048,220,344,1993,0,0.0,220_344,1993,0.0,0.0,0.0,1.0,0.0,0.020641345,0.498,6.985179175946941,,48.0,23.04,110.592,0.783922,0
4050,365,369,1994,0,0.0,365_369,1994,,,,0.0,0.0,0.05064615,0.069,6.630023537383524,0.0,2.0,0.04,0.008,0.3909214,0
4051,359,365,1993,0,0.0,359_365,1993,0.0,0.0,0.0,1.0,0.0,0.05739354101,0.018,7.044381876513962,6.0647149856133735,1.0,0.01,0.001,0.1633919999999999,0
4052,365,710,1993,0,0.0,365_710,1993,0.0,0.0,0.0,1.0,0.0,0.073752955,0.379,8.664526399287714,8.553012974109844,7.0,0.49,0.343,2.732943,0
4054,700,704,1993,0,1.0,700_704,1993,,,,0.0,0.0,0.0017989437,0.106,6.620073206530356,,48.0,23.04,110.592,,0
4054,700,701,1993,0,1.0,700_701,1993,,,,0.0,0.0,0.0007450660099999,0.0569999999999999,6.946879833666187,,48.0,23.04,110.592,1.126289,0
4054,700,702,1993,0,1.0,700_702,1993,,,,0.0,0.0,0.0010177107499999,0.124,6.104569993213254,,48.0,23.04,110.592,1.3224231,0
4054,365,700,1993,0,1.0,365_700,1993,0.0,0.0,0.0,1.0,0.0,0.0565765418,0.387,8.121866515280997,5.702782007689317,8.0,0.64,0.512,2.1145797,0
4054,700,705,1993,0,1.0,700_705,1993,,,,,,,,,,,,,,0
4054,700,703,1993,0,1.0,700_703,1993,,,,,,,,,,,,,,0
4055,365,700,1994,0,0.0,365_700,1994,0.0,0.0,0.0,1.0,0.0,0.0655839104,0.384,8.121866515280997,5.093105821459837,1.0,0.01,0.001,2.269892,0
4058,339,343,1993,0,1.0,339_343,1993,,,,0.0,0.0,0.00035595128,0.1439999999999999,5.0401940963378005,,48.0,23.04,110.592,0.3141405,0
4060,713,816,1995,0,0.0,713_816,1995,,,,,,,,,,,,,,0
4061,710,740,1995,0,0.0,710_740,1995,0.0,0.0,0.0,1.0,0.0,0.088559494,0.737,7.646974647644465,10.894680856500129,37.0,13.69,50.653,2.512536,0
4062,710,740,1996,0,0.0,710_740,1996,0.0,0.0,0.0,1.0,0.0,0.0943309329999999,0.736,7.646974647644465,11.08107166799716,1.0,0.01,0.001,2.339224,0
4063,710,850,1996,0,0.0,710_850,1996,0.0,0.0,0.0,1.0,0.0,0.1307655419999999,0.091,8.560654898826773,8.174402302088437,51.0,26.01,132.651,0.19663,0
4064,710,713,1995,0,0.0,710_713,1995,0.0,0.0,0.0,1.0,0.0,0.132492963,0.222,7.451067453782427,9.700569762023704,1.0,0.01,0.001,,0
4064,2,710,1995,0,0.0,2_710,1995,0.0,0.0,0.0,1.0,0.0,0.00257735,0.766,9.31898847758312,10.921252951930006,1.0,0.01,0.001,4.633068,0
4065,710,732,1994,0,0.0,710_732,1994,0.0,0.0,0.0,1.0,0.0,0.113944184,0.629,6.860873293082006,9.136669547336483,7.0,0.49,0.343,2.1914052,0
4065,2,710,1994,0,0.0,2_710,1994,0.0,0.0,0.0,1.0,0.0,0.0085651499999999,0.765,9.31898847758312,10.695269811113326,22.0,4.84,10.648,4.643924999999999,0
4066,452,461,1993,0,0.0,452_461,1993,0.0,0.0,0.0,1.0,1.0,0.00065781275,0.156,5.134621273877247,4.664502679248216,11.0,1.21,1.331,0.0106565999999999,0
4067,436,483,1993,0,1.0,436_483,1993,0.0,0.0,0.0,1.0,0.0,0.0001286006599999,0.355,7.252762418053187,0.237627344934043,48.0,23.04,110.592,4.400000000015503e-06,0
4068,475,483,1995,0,0.0,475_483,1995,0.0,0.0,0.0,1.0,0.0,0.00624278814,0.016,6.795146334599483,2.5500155551005856,12.0,1.44,1.728,0.5059227000000001,0
4069,484,490,1993,0,0.0,484_490,1993,0.0,0.0,0.0,1.0,0.0,0.00253853682,0.299,2.163323025660538,2.0449254563894605,6.0,0.36,0.216,0.1006071,0
4071,490,540,1994,0,0.0,490_540,1994,0.0,0.0,0.0,1.0,0.0,0.0013568652,0.015,6.314453433391908,0.0,16.0,2.56,4.096,0.071372,0
4072,630,645,1993,0,0.0,630_645,1993,0.0,0.0,1.0,1.0,0.0,0.0047498564,0.08,6.544199573951183,0.0,1.0,0.01,0.001,0.3354809999999999,0
4073,630,651,1993,0,0.0,630_651,1993,,,,,,,,,,,,,,0
4075,910,940,1993,0,,910_940,1993,1.0,0.0,1.0,1.0,0.0,0.00020582638,0.005,7.245441064669012,1.4143948918623497,48.0,23.04,110.592,0.34187164,0
4076,910,940,1996,0,0.0,910_940,1996,0.0,0.0,0.0,1.0,0.0,0.000217406634,0.005,7.245441064669012,1.2153341392445005,3.0,0.09,0.027,0.9915039,0
4078,500,625,1994,0,,500_625,1994,0.0,0.0,0.0,1.0,0.0,0.0010380339,0.1989999999999999,7.43549701512444,0.1147264579674848,4.0,0.16,0.064,0.903353,0
4079,530,625,1994,0,,530_625,1994,0.0,0.0,0.0,1.0,0.0,0.000824987,0.107,6.899723107284872,0.0,6.0,0.36,0.216,1.5662406,0
4081,531,625,1994,0,0.0,531_625,1994,0.0,0.0,0.0,1.0,0.0,0.00173084984,0.0139999999999999,6.533061829540727,,49.0,24.01,117.649,1.7615652,0
4082,522,531,1995,0,0.0,522_531,1995,0.0,0.0,0.0,1.0,0.0,0.00037197567,0.138,6.426650256665227,,50.0,25.0,125.0,0.5179128,0
4083,500,501,1995,0,0.0,500_501,1995,,,,0.0,0.0,0.0003695281,0.044,6.22317132908268,5.448719887940228,6.0,0.36,0.216,0.5122230999999999,0
4084,500,501,1995,0,0.0,500_501,1995,,,,0.0,0.0,0.0003695281,0.044,6.22317132908268,5.448719887940228,6.0,0.36,0.216,0.5122230999999999,0
4085,437,475,1993,0,0.0,437_475,1993,,,,,,,,,,,,,,0
4086,355,705,1996,0,0.0,355_705,1996,,,,,,,,,,,,,,0
4088,710,713,1999,0,0.0,710_713,1999,0.0,0.0,0.0,1.0,0.0,0.146381293,0.547,7.451067453782427,9.931153058768988,3.0,0.09,0.027,,0
4088,2,710,1999,0,0.0,2_710,1999,0.0,0.0,0.0,1.0,0.0,0.0150477099999999,0.766,9.31898847758312,11.430711478442566,3.0,0.09,0.027,3.3494544,0
4089,710,731,1997,0,,710_731,1997,0.0,0.0,0.0,1.0,1.0,0.138646992,0.0179999999999999,6.696663808692069,6.424136129796319,2.0,0.04,0.008,0.8759649999999999,0
4090,339,350,1997,0,0.0,339_350,1997,0.0,0.0,0.0,1.0,0.0,0.00349725295,0.512,6.22436038986487,5.413571028255695,3.0,0.09,0.027,0.214946,0
4092,350,640,1995,0,1.0,350_640,1995,0.0,0.0,1.0,1.0,1.0,0.0114391364,0.346,6.7067400797409285,5.6327409704391815,1.0,0.01,0.001,0.7673152000000001,0
4094,352,640,1994,0,0.0,352_640,1994,0.0,0.0,0.0,1.0,0.0,0.01505478629,0.238,6.277207240178711,2.348198750737963,1.0,0.01,0.001,1.0500111,0
4095,350,640,2000,0,1.0,350_640,2000,1.0,1.0,1.0,1.0,1.0,0.0109114146,0.296,6.7067400797409285,6.481880850376686,1.0,0.01,0.001,0.4384454,0
4095,350,640,1999,0,1.0,350_640,1999,0.0,0.0,1.0,1.0,1.0,0.0124046384,0.313,6.7067400797409285,6.526429352300784,1.0,0.01,0.001,0.4554411,0
4095,352,640,1996,0,1.0,352_640,1996,0.0,0.0,0.0,1.0,0.0,0.01583563538,0.2289999999999999,6.277207240178711,2.6242440817815207,1.0,0.01,0.001,0.0938802,0
4095,350,640,1996,0,1.0,350_640,1996,0.0,0.0,1.0,1.0,1.0,0.012012549,0.3369999999999999,6.7067400797409285,6.021844177426512,1.0,0.01,0.001,0.7000224999999999,0
4096,365,372,1997,0,0.0,365_372,1997,0.0,0.0,0.0,1.0,1.0,0.05551650475,0.078,7.408166864399255,5.275607897478006,4.0,0.16,0.064,0.2243531,0
4097,339,343,1997,0,0.0,339_343,1997,0.0,0.0,0.0,1.0,0.0,0.000281677,0.0999999999999999,5.0401940963378005,3.2168044410331955,4.0,0.16,0.064,0.0296009999999999,0
4098,365,369,1996,0,0.0,365_369,1996,,,,0.0,1.0,0.044004574,0.082,6.630023537383524,9.561363373738628,2.0,0.04,0.008,0.1473184,0
4100,344,345,1995,0,0.0,344_345,1995,1.0,0.0,1.0,1.0,0.0,0.0013748869999999,0.098,5.910254491682439,,2.0,0.04,0.008,,0
4101,310,344,1995,0,0.0,310_344,1995,1.0,0.0,1.0,1.0,0.0,0.0008455379,0.4579999999999999,5.705114919889979,5.029941065954069,50.0,25.0,125.0,0.2937369999999999,0
4102,310,345,1995,0,0.0,310_345,1995,1.0,0.0,1.0,1.0,0.0,0.0005293490999999,0.556,5.763936397475948,,1.0,0.01,0.001,,0
4103,365,367,1994,0,0.0,365_367,1994,0.0,0.0,0.0,1.0,0.0,0.06667908107,0.323,6.736729681930034,5.927333649547298,49.0,24.01,117.649,0.201478,0
4104,365,710,1994,0,0.0,365_710,1994,0.0,0.0,0.0,1.0,0.0,0.07006019,0.375,8.664526399287714,8.898563961598715,1.0,0.01,0.001,2.759431,0
4105,365,368,1995,0,0.0,365_368,1995,0.0,0.0,0.0,1.0,0.0,0.06240484476,0.351,6.67405621372841,7.0902935622892045,50.0,25.0,125.0,0.0266059999999999,0
4106,290,365,1993,0,0.0,290_365,1993,0.0,0.0,0.0,1.0,0.0,0.0484118709,0.407,7.049254841255837,7.833243622844117,37.0,13.69,50.653,0.0530239999999999,0
4107,290,365,1997,0,0.0,290_365,1997,0.0,0.0,0.0,1.0,0.0,0.0468128899,0.415,7.049254841255837,8.144964948128383,4.0,0.16,0.064,0.8351704,0
4108,360,369,1997,0,0.0,360_369,1997,,,,0.0,0.0,0.0095242182,0.0959999999999999,6.616199044981755,5.610570056344193,52.0,27.04,140.608,0.7746311,0
4109,372,373,1996,0,0.0,372_373,1996,0.0,0.0,0.0,1.0,1.0,0.0008920725,0.147,6.108580693776662,4.213265024837189,51.0,26.01,132.651,0.5682471,0
4111,365,367,1998,0,0.0,365_367,1998,,,,0.0,0.0,0.0509091636999999,0.353,6.736729681930034,6.5949616268521964,4.0,0.16,0.064,0.7274442999999999,0
4113,630,645,1994,0,0.0,630_645,1994,1.0,0.0,1.0,1.0,0.0,0.0052457998,0.082,6.544199573951183,0.0,1.0,0.01,0.001,0.1989959999999999,0
4114,670,679,1994,0,1.0,670_679,1994,0.0,0.0,0.0,1.0,1.0,0.0083176361,0.302,6.976908137670454,5.404326246971994,49.0,24.01,117.649,0.4503907,0
4116,452,461,1994,0,0.0,452_461,1994,0.0,0.0,0.0,1.0,1.0,0.00069874508,0.1619999999999999,5.134621273877247,4.83695017567368,1.0,0.01,0.001,0.3028763,0
4117,565,571,1997,0,0.0,565_571,1997,0.0,0.0,0.0,1.0,0.0,4.719927e-05,0.0279999999999999,6.834861953461813,,52.0,27.04,140.608,0.4479151999999999,0
4118,510,516,1995,0,0.0,510_516,1995,,,,0.0,0.0,0.00147586878,0.2199999999999999,6.649632008771901,2.0878229072018395,22.0,4.84,10.648,0.4813037,0
4119,471,475,1994,0,1.0,471_475,1994,0.0,0.0,0.0,1.0,0.0,0.00591524928,0.0909999999999999,6.592633490771575,2.841509249443281,7.0,0.49,0.343,0.1796634,0
4121,531,679,1995,0,,531_679,1995,0.0,0.0,0.0,1.0,0.0,0.00083093995,0.197,6.339653587396416,1.2002105358612016,50.0,25.0,125.0,0.3615594,0
4122,490,517,1996,0,1.0,490_517,1996,,,,0.0,0.0,0.00245404164,0.063,7.414090837475263,1.6276981155112809,51.0,26.01,132.651,0.2851523,0
