year,ccode1,ccode2,onset,sd_w5,same_top5,ally_ff,regime_dist,ln_capdist,py,py2,py3,dyad_id
2020,51,93,0,0,0,1,0.5930000000000001,7.0960589074536395,75,56.25,421.875,51_93
2020,51,100,0,0,1,1,0.16500000000000004,7.325478284485803,75,56.25,421.875,51_100
2020,51,200,0,1,1,0,0.06299999999999994,8.927539699415885,75,56.25,421.875,51_200
2020,51,220,0,0,0,0,0.05799999999999994,8.952450084332138,75,56.25,421.875,51_220
2020,51,255,0,0,1,0,0.061999999999999944,9.041187723230577,75,56.25,421.875,51_255
2020,51,365,0,0,0,0,0.553,9.18918823450062,75,56.25,421.875,51_365
2020,51,710,0,0,0,0,0.7330000000000001,9.505514310186259,75,56.25,421.875,51_710
2020,51,740,0,1,1,0,0.02299999999999991,9.466291810466352,75,56.25,421.875,51_740
2020,52,101,0,0,0,1,0.5820000000000001,6.375876246018314,21,4.41,9.261,52_101
2020,52,110,0,0,0,1,0.23299999999999998,6.341064522374751,75,56.25,421.875,52_110
2020,52,115,0,0,0,1,0.03400000000000003,6.780035537379766,75,56.25,421.875,52_115
2020,52,200,0,0,0,0,0.08299999999999996,8.870929822739429,75,56.25,421.875,52_200
2020,52,220,0,0,0,0,0.07799999999999996,8.884277766654131,75,56.25,421.875,52_220
2020,52,255,0,0,0,0,0.08199999999999996,8.993613688458051,75,56.25,421.875,52_255
2020,52,365,0,0,0,0,0.533,9.168788944817948,75,56.25,421.875,52_365
2020,52,710,0,0,0,0,0.7130000000000001,9.574177605374308,75,56.25,421.875,52_710
2020,52,740,0,0,0,0,0.04299999999999993,9.575059871535498,75,56.25,421.875,52_740
2020,70,80,0,0,0,1,,7.02313543002221,75,56.25,421.875,70_80
2020,70,90,0,0,0,1,0.07500000000000007,6.967249850767777,36,12.96,46.656,70_90
2020,70,91,0,0,0,1,0.29200000000000004,7.246510621617919,75,56.25,421.875,70_91
2020,70,200,0,1,1,0,0.20699999999999996,9.097272452666772,75,56.25,421.875,70_200
2020,70,220,0,0,0,0,0.20199999999999996,9.126763091720836,75,56.25,421.875,70_220
2020,70,255,0,0,1,0,0.20599999999999996,9.18284583766679,75,56.25,421.875,70_255
2020,70,365,0,0,0,0,0.40900000000000003,9.280006350209286,75,56.25,421.875,70_365
2020,70,710,0,0,0,0,0.5890000000000001,9.43022261098802,75,56.25,421.875,70_710
2020,70,740,0,1,1,0,0.16699999999999993,9.333150749346592,75,56.25,421.875,70_740
2020,80,90,0,0,0,1,,5.85707564406933,19,3.61,6.859,80_90
2020,80,91,0,0,0,1,,5.968451772798909,75,56.25,421.875,80_91
2020,80,200,0,0,0,0,,9.038804440644057,75,56.25,421.875,80_200
2020,80,220,0,0,0,0,,9.065730698316079,75,56.25,421.875,80_220
2020,80,255,0,0,0,0,,9.13653235483146,75,56.25,421.875,80_255
2020,80,365,0,0,0,0,,9.257080817859997,75,56.25,421.875,80_365
2020,80,710,0,0,0,0,,9.483880415671205,75,56.25,421.875,80_710
2020,80,740,0,0,0,0,,9.411500038781451,75,56.25,421.875,80_740
2020,90,91,0,0,0,1,0.21699999999999997,5.896879104618114,75,56.25,421.875,90_91
2020,90,92,0,1,1,1,0.07099999999999995,5.184588601219693,50,25.0,125.0,90_92
2020,90,93,0,0,0,1,0.374,6.291383937224241,75,56.25,421.875,90_93
2020,90,94,0,0,0,1,0.30600000000000005,6.773080375655535,75,56.25,421.875,90_94
2020,90,200,0,0,0,0,0.28200000000000003,9.079069280089087,43,18.49,79.507,90_200
2020,90,220,0,0,0,0,0.277,9.104724268102915,75,56.25,421.875,90_220
2020,90,255,0,0,0,0,0.281,9.17330287387362,75,56.25,421.875,90_255
2020,90,365,0,0,0,0,0.33399999999999996,9.289632028450594,75,56.25,421.875,90_365
2020,90,710,0,0,0,0,0.514,9.498814630565652,75,56.25,421.875,90_710
2020,90,740,0,0,0,0,0.242,9.419401225959758,75,56.25,421.875,90_740
2020,91,92,0,0,0,1,0.14600000000000002,5.389984555073861,27,7.29,19.683,91_92
2020,91,93,0,0,0,1,0.157,5.485626464853031,19,3.61,6.859,91_93
2020,91,200,0,0,0,0,0.499,9.058086225924615,75,56.25,421.875,91_200
2020,91,220,0,0,0,0,0.494,9.082791051029208,75,56.25,421.875,91_220
2020,91,255,0,0,0,0,0.498,9.155936983096796,75,56.25,421.875,91_255
2020,91,365,0,0,0,0,0.11699999999999999,9.279371909382265,75,56.25,421.875,91_365
2020,91,710,0,0,0,0,0.297,9.513034202048402,75,56.25,421.875,91_710
2020,91,740,0,0,0,0,0.45899999999999996,9.441840906230773,75,56.25,421.875,91_740
2020,92,93,0,0,0,1,0.30300000000000005,5.895228939227156,75,56.25,421.875,92_93
2020,92,94,0,0,0,1,0.377,6.54606779321986,75,56.25,421.875,92_94
2020,92,200,0,0,0,0,0.353,9.077642917243061,75,56.25,421.875,92_200
2020,92,220,0,0,0,0,0.348,9.102510142417428,75,56.25,421.875,92_220
2020,92,255,0,0,0,0,0.352,9.172970744506179,75,56.25,421.875,92_255
2020,92,365,0,0,0,0,0.263,9.29207702872291,75,56.25,421.875,92_365
2020,92,710,0,0,0,0,0.443,9.510104165620463,75,56.25,421.875,92_710
2020,92,740,0,0,0,0,0.31299999999999994,9.433331911737222,75,56.25,421.875,92_740
2020,93,94,0,0,0,1,0.68,5.834518296645255,9,0.81,0.729,93_94
2020,93,100,0,0,0,1,0.42800000000000005,7.364293657274302,19,3.61,6.859,93_100
2020,93,200,0,0,0,0,0.656,9.069813136839207,75,56.25,421.875,93_200
2020,93,220,0,0,0,0,0.651,9.09316590110668,75,56.25,421.875,93_220
2020,93,255,0,0,0,0,0.655,9.16758943490855,75,56.25,421.875,93_255
2020,93,365,0,0,0,0,0.04000000000000001,9.292629784686019,75,56.25,421.875,93_365
2020,93,710,0,0,1,0,0.14,9.530574335721687,75,56.25,421.875,93_710
2020,93,740,0,0,0,0,0.616,9.460110274758103,75,56.25,421.875,93_740
2020,94,100,0,0,1,1,0.252,7.132497551660044,75,56.25,421.875,94_100
2020,94,200,0,1,1,0,0.02400000000000002,9.074394638603742,75,56.25,421.875,94_200
2020,94,220,0,0,0,0,0.029000000000000026,9.095939111666207,75,56.25,421.875,94_220
2020,94,255,0,0,1,0,0.025000000000000022,9.17309530594627,75,56.25,421.875,94_255
2020,94,365,0,0,0,0,0.64,9.30199843637279,75,56.25,421.875,94_365
2020,94,710,0,0,0,0,0.8200000000000001,9.552957972821002,75,56.25,421.875,94_710
2020,94,740,0,1,1,0,0.06400000000000006,9.486250931228488,75,56.25,421.875,94_740
2020,100,101,0,0,0,1,0.43700000000000006,6.9364399128420455,10,1.0,1.0,100_101
2020,100,130,0,0,0,1,0.017000000000000015,6.59468702013994,11,1.21,1.331,100_130
2020,100,135,0,0,0,1,0.17499999999999993,7.539665150070893,75,56.25,421.875,100_135
2020,100,140,0,0,0,1,0.05599999999999994,8.206529042572532,75,56.25,421.875,100_140
2020,100,200,0,0,1,0,0.22799999999999998,9.047986134798236,75,56.25,421.875,100_200
2020,100,220,0,0,0,0,0.22299999999999998,9.063219922070125,75,56.25,421.875,100_220
2020,100,255,0,0,1,0,0.22699999999999998,9.151905850139013,75,56.25,421.875,100_255
2020,100,365,0,0,0,0,0.388,9.297416746853404,7,0.49,0.343,100_365
2020,100,710,0,0,0,0,0.5680000000000001,9.612546843156093,67,44.89,300.763,100_710
2020,100,740,0,0,1,0,0.18799999999999994,9.569300702428594,75,56.25,421.875,100_740
2020,101,110,0,0,0,1,0.3490000000000001,6.950431553262574,7,0.49,0.343,101_110
2020,101,140,0,0,0,1,0.493,8.185991043450537,75,56.25,421.875,101_140
2020,101,200,0,0,0,0,0.665,8.922311572754955,38,14.44,54.872,101_200
2020,101,220,0,0,0,0,0.66,8.938229765848313,75,56.25,421.875,101_220
2020,101,255,0,0,0,0,0.664,9.039457147323057,75,56.25,421.875,101_255
2020,101,365,0,0,0,0,0.049000000000000016,9.203577555596794,52,27.04,140.608,101_365
2020,101,710,0,0,0,0,0.131,9.575136251672534,75,56.25,421.875,101_710
2020,101,740,0,0,0,0,0.625,9.559086969472784,75,56.25,421.875,101_740
2020,110,115,0,0,0,1,0.19899999999999995,5.850476853807004,20,4.0,8.0,110_115
2020,110,140,0,0,0,1,0.1439999999999999,7.9204828284930775,44,19.36,85.184,110_140
2020,110,200,0,0,0,0,0.31599999999999995,8.888384264692379,75,56.25,421.875,110_200
2020,110,220,0,0,1,0,0.31099999999999994,8.897107985880288,75,56.25,421.875,110_220
2020,110,255,0,0,0,0,0.31499999999999995,9.007832434262044,75,56.25,421.875,110_255
2020,110,365,0,0,0,0,0.30000000000000004,9.184283829656401,75,56.25,421.875,110_365
2020,110,710,0,0,0,0,0.48000000000000004,9.601835012633076,75,56.25,421.875,110_710
2020,110,740,0,0,0,0,0.2759999999999999,9.611502903930967,75,56.25,421.875,110_740
2020,115,140,0,0,0,1,0.05500000000000005,7.838501031825877,75,56.25,421.875,115_140
2020,115,200,0,0,0,0,0.11699999999999999,8.873902134776984,75,56.25,421.875,115_200
2020,115,220,0,0,0,0,0.11199999999999999,8.880070858631496,75,56.25,421.875,115_220
2020,115,255,0,0,0,0,0.11599999999999999,8.993775136022096,75,56.25,421.875,115_255
2020,115,365,0,0,0,0,0.499,9.174049761875144,75,56.25,421.875,115_365
2020,115,710,0,0,0,0,0.679,9.605977341765367,75,56.25,421.875,115_710
2020,115,740,0,0,0,0,0.07699999999999996,9.625194597381032,75,56.25,421.875,115_740
2020,130,135,0,0,0,1,0.19199999999999995,7.189092263874078,22,4.84,10.648,130_135
2020,130,200,0,0,0,0,0.245,9.130127649851008,75,56.25,421.875,130_200
2020,130,220,0,0,0,0,0.24,9.144392858675191,75,56.25,421.875,130_220
2020,130,255,0,0,0,0,0.244,9.22619403589935,75,56.25,421.875,130_255
2020,130,365,0,0,0,0,0.371,9.36107665796077,75,56.25,421.875,130_365
2020,130,710,0,0,0,0,0.551,9.639001037687535,75,56.25,421.875,130_710
2020,130,740,0,0,0,0,0.20499999999999996,9.577549634629815,75,56.25,421.875,130_740
2020,135,140,0,0,0,1,0.119,8.060350574848302,17,2.89,4.913,135_140
2020,135,145,0,0,0,1,0.5429999999999999,6.983048263017569,75,56.25,421.875,135_145
2020,135,155,0,0,0,1,0.019000000000000017,7.811487481608896,43,18.49,79.507,135_155
2020,135,200,0,0,0,0,0.05300000000000005,9.227217154532621,75,56.25,421.875,135_200
2020,135,220,0,0,0,0,0.04800000000000004,9.235403647569852,75,56.25,421.875,135_220
2020,135,255,0,0,0,0,0.052000000000000046,9.314502169458368,75,56.25,421.875,135_255
2020,135,365,0,0,0,0,0.563,9.444961799722812,75,56.25,421.875,135_365
2020,135,710,0,0,1,0,0.743,9.720099427160065,75,56.25,421.875,135_710
2020,135,740,0,0,0,0,0.013000000000000012,9.648162951392374,75,56.25,421.875,135_740
2020,140,145,0,0,1,1,0.42399999999999993,7.678511438869065,75,56.25,421.875,140_145
2020,140,150,0,0,0,1,0.121,7.28851777444993,75,56.25,421.875,140_150
2020,140,160,0,0,0,1,0.09800000000000009,7.75824803026586,75,56.25,421.875,140_160
2020,140,165,0,0,0,1,0.16800000000000004,7.72903178725261,75,56.25,421.875,140_165
2020,140,200,0,0,0,0,0.17200000000000004,9.081859063327633,75,56.25,421.875,140_200
2020,140,220,0,0,0,0,0.16700000000000004,9.074131111347196,57,32.49,185.193,140_220
2020,140,255,0,0,0,0,0.17100000000000004,9.168914028207036,75,56.25,421.875,140_255
2020,140,365,0,0,0,0,0.44399999999999995,9.321854912717576,52,27.04,140.608,140_365
2020,140,710,0,0,0,0,0.624,9.737031470851715,75,56.25,421.875,140_710
2020,140,740,0,0,0,0,0.132,9.77999135279331,75,56.25,421.875,140_740
2020,145,150,0,0,0,1,0.30299999999999994,7.290429298789486,75,56.25,421.875,145_150
2020,145,155,0,0,0,1,0.5619999999999999,7.551239414522982,42,17.64,74.088,145_155
2020,145,160,0,0,0,1,0.522,7.7124885559941,75,56.25,421.875,145_160
2020,145,200,0,0,0,0,0.596,9.21054035197885,75,56.25,421.875,145_200
2020,145,220,0,0,0,0,0.591,9.213266087892386,75,56.25,421.875,145_220
2020,145,255,0,0,0,0,0.595,9.296701537624227,75,56.25,421.875,145_255
2020,145,365,0,0,0,0,0.020000000000000018,9.433627912923388,75,56.25,421.875,145_365
2020,145,710,0,0,0,0,0.2,9.762868242726526,75,56.25,421.875,145_710
2020,145,740,0,0,0,0,0.5559999999999999,9.713149952947095,75,56.25,421.875,145_740
2020,150,160,0,0,0,1,0.21900000000000008,6.945243723393129,58,33.64,195.112,150_160
2020,150,200,0,0,0,0,0.29300000000000004,9.23151460720759,75,56.25,421.875,150_200
2020,150,220,0,0,0,0,0.28800000000000003,9.226508953137767,75,56.25,421.875,150_220
2020,150,255,0,0,0,0,0.29200000000000004,9.308881689664,75,56.25,421.875,150_255
2020,150,365,0,0,0,0,0.32299999999999995,9.443798544217517,75,56.25,421.875,150_365
2020,150,710,0,0,0,0,0.503,9.814629016051876,75,56.25,421.875,150_710
2020,150,740,0,0,0,0,0.253,9.79805481204793,75,56.25,421.875,150_740
2020,155,160,0,0,1,1,0.039999999999999925,7.035356623575859,36,12.96,46.656,155_160
2020,155,200,0,0,1,0,0.03400000000000003,9.365076594625492,24,5.76,13.824,155_200
2020,155,220,0,0,0,0,0.029000000000000026,9.362958449396695,75,56.25,421.875,155_220
2020,155,255,0,0,1,0,0.03300000000000003,9.435585712982174,75,56.25,421.875,155_255
2020,155,365,0,0,0,0,0.582,9.55616870352142,75,56.25,421.875,155_365
2020,155,710,0,0,0,0,0.762,9.855515053987032,75,56.25,421.875,155_710
2020,155,740,0,0,1,0,0.006000000000000005,9.754883130414084,75,56.25,421.875,155_740
2020,160,165,0,0,0,1,0.06999999999999995,5.331268466687723,47,22.09,103.823,160_165
2020,160,200,0,1,1,0,0.07399999999999995,9.31739944426959,8,0.64,0.512,160_200
2020,160,220,0,0,0,0,0.06899999999999995,9.3103485896074,75,56.25,421.875,160_220
2020,160,255,0,0,1,0,0.07299999999999995,9.385326758734426,75,56.25,421.875,160_255
2020,160,365,0,0,0,0,0.542,9.508814005506162,18,3.24,5.832,160_365
2020,160,710,0,0,0,0,0.7220000000000001,9.86621653748566,75,56.25,421.875,160_710
2020,160,740,0,1,1,0,0.03399999999999992,9.818425184085735,75,56.25,421.875,160_740
2020,165,200,0,0,0,0,0.0040000000000000036,9.30957918820896,75,56.25,421.875,165_200
2020,165,220,0,0,0,0,0.0010000000000000009,9.301578636410431,75,56.25,421.875,165_220
2020,165,255,0,0,0,0,0.0030000000000000027,9.3767273110703,75,56.25,421.875,165_255
2020,165,365,0,0,0,0,0.612,9.500334768943832,75,56.25,421.875,165_365
2020,165,710,0,0,0,0,0.792,9.860089325710657,75,56.25,421.875,165_710
2020,165,740,0,0,0,0,0.03600000000000003,9.82955033503377,75,56.25,421.875,165_740
2020,200,205,0,0,0,0,0.020000000000000018,6.137511048037225,75,56.25,421.875,200_205
2020,200,210,0,1,1,1,0.007000000000000006,5.88025361777198,75,56.25,421.875,200_210
2020,200,211,0,0,0,1,0.026000000000000023,5.772997543677674,75,56.25,421.875,200_211
2020,200,212,0,0,0,1,0.0010000000000000009,6.195221384622002,75,56.25,421.875,200_212
2020,200,220,0,0,0,1,0.0050000000000000044,5.842964538789538,75,56.25,421.875,200_220
2020,200,225,0,1,1,0,0.031000000000000028,6.617803967086313,75,56.25,421.875,200_225
2020,200,230,0,0,0,1,0.0030000000000000027,7.142511145624513,6,0.36,0.216,200_230
2020,200,235,0,1,1,1,0.015000000000000013,7.369411666740044,54,29.16,157.464,200_235
2020,200,255,0,0,1,1,0.0010000000000000009,6.838190815596228,75,56.25,421.875,200_255
2020,200,290,0,0,0,1,0.255,7.278835960228471,59,34.81,205.379,200_290
2020,200,305,0,0,0,0,0.013000000000000012,7.119797437225173,75,56.25,421.875,200_305
2020,200,310,0,0,0,1,0.411,7.2793877985538495,75,56.25,421.875,200_310
2020,200,316,0,0,0,1,0.06499999999999995,6.940899877574439,75,56.25,421.875,200_316
2020,200,317,0,1,1,0,0.031000000000000028,7.161466831862764,75,56.25,421.875,200_317
2020,200,325,0,1,1,1,0.014000000000000012,7.268711047104344,75,56.25,421.875,200_325
2020,200,338,0,0,0,0,0.10399999999999998,7.644632222403407,75,56.25,421.875,200_338
2020,200,339,0,1,1,0,0.34299999999999997,7.545970976015864,62,38.44,238.328,200_339
2020,200,341,0,1,1,0,0.371,7.4819499903647895,75,56.25,421.875,200_341
2020,200,343,0,0,0,0,0.273,7.57198844937744,75,56.25,421.875,200_343
2020,200,344,0,0,0,0,0.11499999999999999,7.199304862960407,75,56.25,421.875,200_344
2020,200,345,0,0,0,0,0.522,7.4335483298699145,20,4.0,8.0,200_345
2020,200,346,0,1,1,0,0.354,7.389563953677635,75,56.25,421.875,200_346
2020,200,347,0,1,1,0,0.20099999999999996,7.538494999413465,75,56.25,421.875,200_347
2020,200,350,0,0,0,1,0.08299999999999996,7.781681160078523,75,56.25,421.875,200_350
2020,200,352,0,0,0,0,0.06399999999999995,8.07704346649621,75,56.25,421.875,200_352
2020,200,355,0,1,1,0,0.264,7.608672196806443,75,56.25,421.875,200_355
2020,200,360,0,0,0,0,0.06599999999999995,7.645923625189603,75,56.25,421.875,200_360
2020,200,365,0,0,0,0,0.616,7.8246858061436315,6,0.36,0.216,200_365
2020,200,366,0,0,0,0,0.026000000000000023,7.486893542930215,75,56.25,421.875,200_366
2020,200,367,0,0,0,0,0.049000000000000044,7.424881015296608,75,56.25,421.875,200_367
2020,200,368,0,0,0,0,0.06899999999999995,7.452170405741683,75,56.25,421.875,200_368
2020,200,369,0,0,1,0,0.31899999999999995,7.665753431861699,75,56.25,421.875,200_369
2020,200,370,0,0,0,0,0.663,7.5355102407750305,75,56.25,421.875,200_370
2020,200,371,0,0,0,0,0.08999999999999997,8.192930118701456,75,56.25,421.875,200_371
2020,200,372,0,0,0,0,0.255,8.17244681834278,75,56.25,421.875,200_372
2020,200,373,0,0,0,0,0.677,8.287704552542188,75,56.25,421.875,200_373
2020,200,375,0,0,0,0,0.009000000000000008,7.50758030231071,75,56.25,421.875,200_375
2020,200,380,0,0,0,0,0.030000000000000027,7.267944042220666,75,56.25,421.875,200_380
2020,200,385,0,1,1,1,0.017000000000000015,7.051162742276866,75,56.25,421.875,200_385
2020,200,390,0,1,1,1,0.04400000000000004,6.862967096192003,59,34.81,205.379,200_390
2020,200,402,0,0,0,0,0.07799999999999996,8.427509155143419,75,56.25,421.875,200_402
2020,200,411,0,0,0,0,0.696,8.58964407707448,75,56.25,421.875,200_411
2020,200,432,0,0,0,0,0.45,8.384735507874044,75,56.25,421.875,200_432
2020,200,433,0,0,0,0,0.14300000000000002,8.38402744622026,75,56.25,421.875,200_433
2020,200,434,0,0,0,0,0.463,8.522419510387818,75,56.25,421.875,200_434
2020,200,435,0,0,0,0,0.482,8.286571750246068,75,56.25,421.875,200_435
2020,200,436,0,1,1,0,0.32699999999999996,8.35009910595305,75,56.25,421.875,200_436
2020,200,437,0,0,0,0,0.372,8.546130441310835,75,56.25,421.875,200_437
2020,200,438,0,0,0,0,0.5760000000000001,8.481379467877073,75,56.25,421.875,200_438
2020,200,439,0,0,0,0,0.20899999999999996,8.379194693258947,75,56.25,421.875,200_439
2020,200,450,0,0,0,0,0.238,8.541534522802396,75,56.25,421.875,200_450
2020,200,451,0,0,0,0,0.30999999999999994,8.503702601233739,75,56.25,421.875,200_451
2020,200,452,0,0,0,0,0.15300000000000002,8.539091660117354,75,56.25,421.875,200_452
2020,200,461,0,0,0,0,0.447,8.526648350186992,75,56.25,421.875,200_461
2020,200,471,0,0,0,0,0.5860000000000001,8.595597634790419,75,56.25,421.875,200_471
2020,200,475,0,0,0,0,0.359,8.470583647964325,75,56.25,421.875,200_475
2020,200,481,0,0,0,0,0.503,8.657928572889263,75,56.25,421.875,200_481
2020,200,482,0,0,0,0,0.497,8.616513501706786,75,56.25,421.875,200_482
2020,200,483,0,0,1,0,0.603,8.431853144249223,75,56.25,421.875,200_483
2020,200,484,0,0,0,0,0.614,8.759856977216353,75,56.25,421.875,200_484
2020,200,490,0,0,0,0,0.524,8.761017415804133,75,56.25,421.875,200_490
2020,200,500,0,0,0,0,0.5860000000000001,8.774096417675434,45,20.25,91.125,200_500
2020,200,501,0,0,1,0,0.368,8.827673400143997,75,56.25,421.875,200_501
2020,200,510,0,0,0,0,0.488,8.890947449955915,75,56.25,421.875,200_510
2020,200,516,0,1,1,0,0.703,8.811652248147043,75,56.25,421.875,200_516
2020,200,517,0,0,0,0,0.644,8.793414843403243,75,56.25,421.875,200_517
2020,200,520,0,0,0,0,0.717,8.844177704450754,75,56.25,421.875,200_520
2020,200,522,0,0,0,0,0.621,8.682622880539974,75,56.25,421.875,200_522
2020,200,530,0,0,0,0,0.5509999999999999,8.682385544131455,75,56.25,421.875,200_530
2020,200,540,0,0,0,0,0.5349999999999999,8.829445917802223,75,56.25,421.875,200_540
2020,200,541,0,0,0,0,0.507,9.125871215349733,75,56.25,421.875,200_541
2020,200,551,0,0,0,0,0.518,8.979026030486644,75,56.25,421.875,200_551
2020,200,553,0,0,0,0,0.33699999999999997,8.985295013372376,75,56.25,421.875,200_553
2020,200,560,0,0,0,0,0.15200000000000002,9.177011070327321,75,56.25,421.875,200_560
2020,200,565,0,0,0,0,0.239,9.036796181153257,75,56.25,421.875,200_565
2020,200,570,0,0,0,0,0.244,9.1469105693164,75,56.25,421.875,200_570
2020,200,571,0,0,0,0,0.28200000000000003,9.087505849014272,75,56.25,421.875,200_571
2020,200,580,0,0,0,0,0.385,9.115513075564904,75,56.25,421.875,200_580
2020,200,590,0,0,0,0,0.32199999999999995,9.1833801903934,75,56.25,421.875,200_590
2020,200,591,0,0,0,0,0.20499999999999996,9.005687312975637,75,56.25,421.875,200_591
2020,200,600,0,1,1,0,0.614,7.610803284219345,75,56.25,421.875,200_600
2020,200,615,0,0,0,0,0.592,7.414994479212708,75,56.25,421.875,200_615
2020,200,616,0,1,1,0,0.15900000000000003,7.509335266016592,75,56.25,421.875,200_616
2020,200,620,0,0,0,0,0.605,7.7565805437217605,9,0.81,0.729,200_620
2020,200,625,0,0,0,0,0.704,8.50437134169618,75,56.25,421.875,200_625
2020,200,626,0,0,0,0,0.702,8.692490133273228,75,56.25,421.875,200_626
2020,200,630,0,0,0,0,0.706,8.38920071634096,17,2.89,4.913,200_630
2020,200,640,0,0,1,1,0.579,7.949726666936101,75,56.25,421.875,200_640
2020,200,645,0,0,0,0,0.495,8.316642488754661,17,2.89,4.913,200_645
2020,200,651,0,0,0,0,0.6950000000000001,8.164197186161838,62,38.44,238.328,200_651
2020,200,652,0,0,0,0,0.733,8.171966748299813,7,0.49,0.343,200_652
2020,200,660,0,1,1,0,0.435,8.147780320600571,75,56.25,421.875,200_660
2020,200,663,0,0,1,0,0.613,8.200288260287554,29,8.41,24.389,200_663
2020,200,666,0,1,1,0,0.14800000000000002,8.191712327734205,64,40.96,262.144,200_666
2020,200,670,0,1,1,0,0.857,8.505970451393758,64,40.96,262.144,200_670
2020,200,679,0,0,0,0,0.758,8.63276934926372,75,56.25,421.875,200_679
2020,200,690,0,1,1,0,0.554,8.443159062689869,75,56.25,421.875,200_690
2020,200,692,0,0,0,0,0.739,8.531924156016231,75,56.25,421.875,200_692
2020,200,694,0,1,1,0,0.833,8.559313542706443,75,56.25,421.875,200_694
2020,200,696,0,1,1,0,0.769,8.607673544544612,75,56.25,421.875,200_696
2020,200,698,0,0,0,0,0.6970000000000001,8.671046684230667,75,56.25,421.875,200_698
2020,200,700,0,1,1,0,0.5349999999999999,8.649623978596727,19,3.61,6.859,200_700
2020,200,701,0,0,0,0,0.721,8.460135948928883,75,56.25,421.875,200_701
2020,200,702,0,0,0,0,0.701,8.592671652592143,75,56.25,421.875,200_702
2020,200,703,0,0,0,0,0.486,8.608404071469621,75,56.25,421.875,200_703
2020,200,704,0,0,0,0,0.665,8.562835549294938,75,56.25,421.875,200_704
2020,200,705,0,0,0,0,0.63,8.46915774237768,75,56.25,421.875,200_705
2020,200,710,0,0,0,0,0.796,9.004680585001791,52,27.04,140.608,200_710
2020,200,712,0,0,0,0,0.242,8.849657406639912,75,56.25,421.875,200_712
2020,200,713,0,1,1,0,0.051000000000000045,9.188462793456866,65,42.25,274.625,200_713
2020,200,732,0,1,1,0,0.02100000000000002,9.089076284483143,75,56.25,421.875,200_732
2020,200,740,0,1,1,0,0.040000000000000036,9.165290703422459,75,56.25,421.875,200_740
2020,200,750,0,0,0,0,0.481,8.811115751457473,75,56.25,421.875,200_750
2020,200,760,0,0,0,0,0.273,8.9411790598284,75,56.25,421.875,200_760
2020,200,770,0,0,0,0,0.494,8.705248280057953,75,56.25,421.875,200_770
2020,200,771,0,0,0,0,0.616,8.98772168289769,75,56.25,421.875,200_771
2020,200,775,0,0,0,0,0.445,9.07358091761928,75,56.25,421.875,200_775
2020,200,780,0,0,0,0,0.29200000000000004,9.07251405506878,75,56.25,421.875,200_780
2020,200,781,0,0,0,0,0.29000000000000004,9.049889890000397,75,56.25,421.875,200_781
2020,200,790,0,0,0,0,0.273,8.900249078011273,75,56.25,421.875,200_790
2020,200,800,0,0,0,0,0.6699999999999999,9.162955220314252,75,56.25,421.875,200_800
2020,200,811,0,0,0,0,0.6799999999999999,9.212058894470147,75,56.25,421.875,200_811
2020,200,812,0,0,0,0,0.745,9.13774817353376,75,56.25,421.875,200_812
2020,200,816,0,0,0,0,0.66,9.130842515844083,58,33.64,195.112,200_816
2020,200,820,0,0,0,0,0.446,9.26353984844376,75,56.25,421.875,200_820
2020,200,830,0,0,0,0,0.469,9.292491624336897,75,56.25,421.875,200_830
2020,200,835,0,1,1,0,,9.32913622789026,75,56.25,421.875,200_835
2020,200,840,0,0,0,0,0.46599999999999997,9.281292655893523,75,56.25,421.875,200_840
2020,200,850,0,0,1,0,0.30500000000000005,9.368966735258603,54,29.16,157.464,200_850
2020,200,900,0,1,1,0,0.03400000000000003,9.739932792633576,75,56.25,421.875,200_900
2020,200,910,0,0,0,0,0.416,9.580219752359339,75,56.25,421.875,200_910
2020,200,920,0,1,1,0,0.01100000000000001,9.842399073154406,75,56.25,421.875,200_920
2020,200,940,0,0,0,0,0.21599999999999997,9.615672137861335,75,56.25,421.875,200_940
2020,200,950,0,0,0,0,0.46,9.699147354900676,75,56.25,421.875,200_950
2020,200,955,0,0,0,0,,9.717898663821867,75,56.25,421.875,200_955
2020,205,220,0,0,1,0,0.025000000000000022,6.659550297072556,75,56.25,421.875,205_220
2020,205,255,0,0,0,0,0.02100000000000002,7.183567178863431,75,56.25,421.875,205_255
2020,205,365,0,0,0,0,0.636,7.935837801459719,75,56.25,421.875,205_365
2020,205,710,0,0,0,0,0.8160000000000001,9.021996718703699,75,56.25,421.875,205_710
2020,205,740,0,0,0,0,0.06000000000000005,9.168142431275996,75,56.25,421.875,205_740
2020,210,211,0,0,0,1,0.03300000000000003,5.164214382024556,75,56.25,421.875,210_211
2020,210,220,0,0,0,1,0.0020000000000000018,6.067267510523482,75,56.25,421.875,210_220
2020,210,255,0,0,1,1,0.006000000000000005,6.360265670844555,75,56.25,421.875,210_255
2020,210,365,0,0,0,0,0.609,7.672711362288515,6,0.36,0.216,210_365
2020,210,385,0,1,1,1,0.02400000000000002,6.817392838901746,75,56.25,421.875,210_385
2020,210,390,0,1,1,1,0.051000000000000045,6.432779308109843,75,56.25,421.875,210_390
2020,210,710,0,0,0,0,0.789,8.964759475543037,54,29.16,157.464,210_710
2020,210,740,0,1,1,0,0.03300000000000003,9.136618479130407,75,56.25,421.875,210_740
