year,ccode1,ccode2,onset,overlap_lag1,both_import_lag1,shared_dominant,shared_us,shared_soviet,ally_defense,cinc_diff,regime_dist,ln_capdist,ln_trade_lag1,py,py2,py3,dyad_id,sd_w5,both_imp_w5,unga,same_top5,pshare_min,dep_asym,shared_us_w5,overlap_w5,hhi,hhi_z,aid_i,aid_j,both_us_aid,ln_min_aid,out_i,out_j,locked,out_min
1986,2,500,0,0.1244982216943198,1,0.0,0.0,0.0,0,0.1345280248799999,0.735,9.36478529422418,4.828873580560815,41,16.81,68.921,2_500,0.0,1,3.5554078,0.0,0.0,,0.0,0.0567571583674435,0.2446387300795521,-0.1331059741779154,0.0,492082.0,0,0.0,3.0,1.0,0.0,1.0
1987,2,500,0,0.0,0,,,,0,0.13320076419,0.739,9.36478529422418,4.976871663943447,42,17.64,74.088,2_500,0.0,1,3.8164552,0.0,0.0,,0.0,0.0611126488953666,0.2395914639437386,-0.2262836046219482,0.0,427147.0,0,0.0,3.0,1.0,0.0,1.0
1988,2,500,0,0.0,1,0.0,0.0,0.0,0,0.13358033803,0.73,9.36478529422418,4.672454932793688,43,18.49,79.507,2_500,0.0,1,3.8170319,0.0,0.0,,0.0,0.0507820001280218,0.238339250822276,-0.2494007235392375,0.0,500692.0,0,0.0,3.0,3.0,0.0,3.0
1989,2,500,0,0.0304663280198075,1,0.0,0.0,0.0,0,0.14731994026,0.688,9.36478529422418,4.38800874362777,44,19.36,85.184,2_500,0.0,1,4.0414849,0.0,0.0,,0.0,0.0480430336390054,0.2398190385735332,-0.222082347112863,0.0,535841.0,0,0.0,2.0,3.0,0.0,2.0
1990,2,500,0,0.0291530678271009,1,0.0,0.0,0.0,0,0.1401412912,0.685,9.36478529422418,4.247139995546109,45,20.25,91.125,2_500,0.0,1,3.8633331,0.0,0.0,,0.0,0.0445857868005089,0.2426549683370779,-0.1697282194797232,0.0,581232.0,0,0.0,2.0,3.0,0.0,2.0
1991,2,500,0,0.0,0,,,,0,0.1359690644,0.612,9.36478529422418,3.813307010413933,46,21.16,97.336,2_500,0.0,1,3.9520352,0.0,0.0,,0.0,0.0363776546780229,0.2418485474095917,-0.1846155642603919,0.0,784168.0,0,0.0,2.0,3.0,0.0,2.0
1992,2,500,0,0.0,0,,,,0,0.1469688711,0.614,9.36478529422418,3.5843518970053525,47,22.09,103.823,2_500,0.0,1,4.056156,0.0,0.0,,0.0,0.0396384656658069,0.2425227057197503,-0.1721699209765916,0.0,1113629.0,0,0.0,2.0,3.0,0.0,2.0
1993,2,500,0,0.0,0,,,,0,0.1521492968,0.602,9.36478529422418,3.447762850809476,48,23.04,110.592,2_500,0.0,1,4.171665,0.0,0.0,,0.0,0.0465693802730379,0.249963653388246,-0.0348025118976697,0.0,1334609.0,0,0.0,2.0,0.0,0.0,0.0
1994,2,500,0,0.0,0,,,,0,0.1444269370999999,0.5800000000000001,9.36478529422418,3.557631224516524,49,24.01,117.649,2_500,0.0,1,4.116728,0.0,0.0,,0.0,0.064783250786651,0.266757872054593,0.2752357263053079,0.0,2172612.0,0,0.0,4.0,0.0,0.0,0.0
1995,2,500,0,0.0,0,,,,0,0.1391725745,0.575,9.36478529422418,4.21626715142529,50,25.0,125.0,2_500,,0,3.9558278,,,,,,0.2930808166893425,0.7611838695926088,0.0,2204684.0,0,0.0,4.0,,,
1996,2,500,0,0.0,1,0.0,0.0,0.0,0,0.13719978,0.565,9.36478529422418,3.655839625875529,51,26.01,132.651,2_500,0.0,1,4.1236124,0.0,0.0,,0.0,0.0,0.3284401546655247,1.4139529604302077,0.0,2207768.0,0,0.0,3.0,0.0,0.0,0.0
1997,2,500,0,0.0,0,,,,0,0.1383404131999999,0.5660000000000001,9.36478529422418,3.603049170268209,52,27.04,140.608,2_500,0.0,1,3.9275576,0.0,0.0,,0.0,3.2119501676637985e-05,0.3447392652697067,1.714851003762356,0.0,8597834.0,0,0.0,3.0,0.0,0.0,0.0
1998,2,500,0,0.0,0,,,,0,0.1402792243,0.5660000000000001,9.36478529422418,4.372481196590572,53,28.09,148.877,2_500,0.0,1,3.6179744,0.0,0.0,,0.0,3.3020010126136446e-05,0.341275461318661,1.6509056844951568,0.0,14754484.0,0,0.0,3.0,0.0,0.0,0.0
1999,2,500,0,0.0,1,0.0,0.0,0.0,0,0.1412682454,0.563,9.36478529422418,3.90358756694589,54,29.16,157.464,2_500,0.0,1,3.4241859,0.0,0.0,,0.0,3.702912834666176e-05,0.3377390594933256,1.5856201351470451,0.0,20147484.0,0,0.0,3.0,2.0,0.0,2.0
2000,2,500,0,0.0,1,0.0,0.0,0.0,0,0.1414505281999999,0.563,9.36478529422418,3.947197099744547,55,30.25,166.375,2_500,0.0,1,3.3468122,0.0,0.0,,0.0,3.7984363947605215e-05,0.3272997098561098,1.3928991974357288,0.0,20394773.0,0,0.0,3.0,3.0,0.0,3.0
2001,2,500,0,0.0,1,0.0,0.0,0.0,0,0.1400617838,0.5579999999999999,9.36478529422418,4.135367336584734,56,31.36,175.616,2_500,0.0,1,3.3784084,0.0,0.0,,0.0,0.0,0.2950199715000587,0.7969826258825944,0.0,20536742.0,0,0.0,3.0,3.0,0.0,3.0
2002,2,500,0,0.0,0,,,,0,0.1520473349,0.567,9.36478529422418,3.906666424530448,57,32.49,185.193,2_500,0.0,1,3.4874613,0.0,0.0,,0.0,0.0,0.2663432909425463,0.2675821402632979,0.0,13817215.0,0,0.0,4.0,3.0,0.0,3.0
2003,2,500,0,0.0656323582080453,1,0.0,0.0,0.0,0,0.1502923045,0.603,9.36478529422418,3.987952125427865,58,33.64,195.112,2_500,0.0,1,3.2650212,0.0,0.0,,0.0,0.0503603249945501,0.2327519906781329,-0.352547188753665,0.0,7237625.0,0,0.0,4.0,5.0,0.0,4.0
2004,2,500,0,0.0,0,,,,0,0.1500034634,0.597,9.36478529422418,4.765837301937044,59,34.81,205.379,2_500,0.0,1,3.0606137,0.0,0.0,,0.0,0.0575878740422915,0.2029586969070927,-0.9025614820382152,0.0,2315199.0,0,0.0,3.0,3.0,0.0,3.0
2005,2,500,0,0.0187828700225394,1,0.0,0.0,0.0,0,0.154902042,0.562,9.36478529422418,4.896368718440901,60,36.0,216.0,2_500,0.0,1,2.95272504,0.0,0.0,,0.0,0.0770199873518483,0.1848501534387249,-1.2368634835123935,0.0,5442765.0,0,0.0,3.0,4.0,0.0,3.0
2006,2,500,0,0.0828125861468473,1,0.0,0.0,0.0,0,0.1527741857,0.544,9.36478529422418,4.682530684367587,61,37.21,226.981,2_500,0.0,1,2.8218093800000004,0.0,0.0,,0.0,0.0800094689966254,0.1771889961010001,-1.3782961854899871,0.0,8056372.0,0,0.0,3.0,5.0,0.0,3.0
2007,2,500,0,0.0,1,0.0,0.0,0.0,0,0.1482790015,0.5740000000000001,9.36478529422418,4.74074782112969,62,38.44,238.328,2_500,0.0,1,3.3676889,0.0,0.0,,0.0,0.0704852362199076,0.1736527541749304,-1.4435787829361622,0.0,8549980.0,0,0.0,2.0,5.0,0.0,2.0
2008,2,500,0,0.1264686729955362,1,0.0,0.0,0.0,0,0.1460524559,0.5800000000000001,9.36478529422418,4.868600804774591,63,39.69,250.047,2_500,0.0,1,3.3164124,0.0,0.0,,0.0,0.0688966445676282,0.1699890289185458,-1.5112148514140231,0.0,9021887.0,0,0.0,4.0,3.0,0.0,3.0
2009,2,500,0,0.0,1,0.0,0.0,0.0,0,0.144404739,0.5820000000000001,9.36478529422418,5.150745871343388,64,40.96,262.144,2_500,0.0,1,2.8666566,0.0,0.0,,0.0,0.0589282256740706,0.1700658837652082,-1.5097960333237064,0.0,8274820.0,0,0.0,4.0,3.0,0.0,3.0
2010,2,500,0,0.0317121313944119,1,0.0,0.0,0.0,0,0.1460975003,0.583,9.36478529422418,5.104732617475372,65,42.25,274.625,2_500,0.0,1,3.3137268,0.0,0.0,,0.0,0.0487808132667517,0.1624135735115031,-1.6510654091950263,0.0,9494200.0,0,0.0,4.0,4.0,0.0,4.0
2011,2,500,0,0.0266699525316682,1,0.0,0.0,0.0,0,0.1413462563999999,0.579,9.36478529422418,5.108003959824529,66,43.56,287.496,2_500,0.0,1,3.2830911,0.0,0.0,,0.0,0.0394236545818181,0.160541847952997,-1.6856193533878303,0.0,27341267.0,0,0.0,4.0,3.0,0.0,3.0
2012,2,500,0,0.0,1,0.0,0.0,0.0,0,0.1373785446,0.5800000000000001,9.36478529422418,5.028409722195421,67,44.89,300.763,2_500,0.0,1,3.2682677,0.0,0.0,,0.0,0.0214449568606361,0.1600110529577583,-1.695418365085858,0.0,39781664.0,0,0.0,4.0,1.0,0.0,1.0
2013,2,500,0,0.0021038326026343,1,0.0,0.0,0.0,0,0.1310371436,0.593,9.36478529422418,4.997414955925401,68,46.24,314.432,2_500,0.0,1,3.750131,0.0,0.0,,0.0,0.017410564098365,0.1675049537161611,-1.5570733884863277,0.0,107930417.0,0,0.0,4.0,1.0,0.0,1.0
2014,2,500,0,0.0,1,0.0,0.0,0.0,0,0.1277689105,0.5960000000000001,9.36478529422418,5.239151002831235,69,47.61,328.509,2_500,0.0,1,3.6060751,0.0,0.0,,0.0,0.0165783277757423,0.1703942727970956,-1.5037336401326735,0.0,134554127.0,0,0.0,5.0,1.0,0.0,1.0
1963,2,501,0,0.0,0,,,,0,0.20731562609,0.4690000000000001,9.4044669742199,,18,3.24,5.832,2_501,,0,2.6385055,,,,,,0.2630203533476695,0.2062373562014783,0.0,0.0,0,0.0,2.0,,,
1964,2,501,0,0.0,0,,,,0,0.20221428732,0.44,9.4044669742199,3.1696855386606213,19,3.61,6.859,2_501,,0,,,,,,,0.2692829450187563,0.321851123466469,0.0,0.0,0,0.0,2.0,,,
1965,2,501,0,0.1890547263681591,1,0.0,0.0,0.0,0,0.20074136197,0.397,9.4044669742199,3.703768017346602,20,4.0,8.0,2_501,0.0,1,2.9435071,0.0,0.0,,0.0,0.4774529667209246,0.2830949386009003,0.5768344746633735,0.0,0.0,0,0.0,2.0,1.0,0.0,1.0
1966,2,501,0,0.0740015113773125,1,0.0,0.0,0.0,0,0.20787513359,0.4459999999999999,9.4044669742199,3.658420220856032,21,4.41,9.261,2_501,1.0,1,2.5933316,1.0,0.5365926560905045,0.2308823795728335,0.0,0.5365926560905045,0.2936362257653332,0.7714372820807506,0.0,0.0,0,0.0,1.0,1.0,0.0,1.0
1967,2,501,0,0.0,1,0.0,0.0,0.0,0,0.20774991487,0.481,9.4044669742199,4.036008949873447,22,4.84,10.648,2_501,0.0,1,2.7089552,0.0,0.0,,0.0,0.4576397234018445,0.2943404242638018,0.7844374975803774,0.0,0.0,0,0.0,1.0,1.0,0.0,1.0
1968,2,501,0,0.7767593599502873,1,1.0,0.0,0.0,0,0.2025866687699999,0.483,9.4044669742199,3.629660120979164,23,5.29,12.167,2_501,0.0,1,2.8747631,0.0,0.0,,0.0,0.4114106553956926,0.2975163637756181,0.8430685485655518,0.0,0.0,0,0.0,1.0,2.0,0.0,1.0
1969,2,501,0,0.0,1,0.0,0.0,0.0,0,0.19711647943,0.4889999999999999,9.4044669742199,3.788724811708087,24,5.76,13.824,2_501,0.0,1,2.5233935,0.0,0.0,,0.0,0.2754700978866529,0.2995409506424226,0.880444466894564,0.0,0.0,0,0.0,2.0,1.0,0.0,1.0
1970,2,501,0,0.0,1,0.0,0.0,0.0,0,0.18002275946,0.522,9.4044669742199,3.724777393347859,25,6.25,15.625,2_501,0.0,1,2.3942042000000003,0.0,0.0,,0.0,0.0688339391888961,0.298318315245926,0.8578733826527002,0.0,0.0,0,0.0,1.0,2.0,0.0,1.0
1971,2,501,0,0.0,1,0.0,0.0,0.0,0,0.16898564844,0.5269999999999999,9.4044669742199,4.066219381354179,26,6.76,17.576,2_501,0.0,1,1.5073040999999998,0.0,0.0,,0.0,0.0933562697398571,0.3005455022330739,0.8989895038228751,0.0,0.0,0,0.0,1.0,2.0,0.0,1.0
1972,2,501,0,0.592540278332705,1,1.0,0.0,0.0,0,0.16376847406,0.54,9.4044669742199,4.299921384755038,27,7.29,19.683,2_501,1.0,1,2.2830209000000004,1.0,0.5884174667079591,0.0289297863100255,0.0,0.899146710364032,0.2984880444850431,0.861006755827889,0.0,0.0,0,0.0,1.0,1.0,0.0,1.0
1973,2,501,0,0.1461595666108781,1,0.0,0.0,0.0,0,0.1578176527,0.56,9.4044669742199,4.150283714546209,28,7.84,21.952,2_501,1.0,1,2.4218805,1.0,0.5194137310362561,0.2887580908930114,0.0,0.6954384843597122,0.2922166706801808,0.7452308615037306,0.0,0.0,0,0.0,1.0,2.0,0.0,1.0
1974,2,501,0,0.0,1,0.0,0.0,0.0,0,0.1516803799,0.563,9.4044669742199,4.341569196090869,29,8.41,24.389,2_501,0.0,1,1.9488515,1.0,0.4910829671749806,0.4083497028921496,0.0,0.5888776886709837,0.2915447614750581,0.7328267389704172,0.0,0.0,0,0.0,1.0,2.0,0.0,1.0
1975,2,501,0,0.8554980665505798,1,1.0,0.0,0.0,0,0.1429192346,0.5730000000000001,9.4044669742199,4.636833568163353,30,9.0,27.0,2_501,1.0,1,2.2297438,1.0,0.6264286832628777,0.3206373423590054,0.0,0.6771647898116877,0.283794507587485,0.589749224697966,0.0,0.0,0,0.0,0.0,2.0,0.0,0.0
1976,2,501,0,0.7272727272727273,1,1.0,0.0,0.0,0,0.1414382296,0.5810000000000001,9.4044669742199,4.688370978580852,31,9.61,29.791,2_501,1.0,1,2.8845819,1.0,0.6559990953296393,0.3246972540231697,0.0,0.6742184469396669,0.2754684707315133,0.4360421753065455,0.0,21140040.0,0,0.0,0.0,3.0,0.0,0.0
1977,2,501,0,0.0725806451612903,1,0.0,0.0,0.0,0,0.1407445117,0.621,9.4044669742199,4.815358175262074,32,10.24,32.768,2_501,0.0,1,2.6119914,1.0,0.4873233358506851,0.4743165534659915,0.0,0.4975036023787269,0.269373209562975,0.3235174981170414,0.0,188954918.0,0,0.0,0.0,3.0,0.0,0.0
1978,2,501,0,0.1446732776263238,1,0.0,0.0,0.0,0,0.1385539149,0.624,9.4044669742199,5.174011799104348,33,10.89,35.937,2_501,0.0,1,2.38559011,0.0,0.0,,0.0,0.2805227901429531,0.2687664010708855,0.3123152004959534,0.0,241218420.0,0,0.0,1.0,3.0,0.0,1.0
1979,2,501,0,0.0267985989665116,1,0.0,0.0,0.0,0,0.1360371706,0.621,9.4044669742199,5.089021245491333,34,11.56,39.304,2_501,0.0,1,2.3647585,0.0,0.0,,0.0,0.1700886252034796,0.2624726446155055,0.1961260998374784,0.0,329436273.0,0,0.0,1.0,4.0,0.0,1.0
1980,2,501,0,0.5035533060999003,1,0.0,0.0,0.0,0,0.1318905588,0.637,9.4044669742199,5.013604215816668,35,12.25,42.875,2_501,0.0,1,2.53342314,0.0,0.0,,0.0,0.2554345790681591,0.2625433227228064,0.1974308890808742,0.0,360444025.0,0,0.0,2.0,4.0,0.0,2.0
1981,2,501,0,0.6561442660715572,1,1.0,0.0,0.0,0,0.1367789153,0.65,9.4044669742199,5.412177160791717,36,12.96,46.656,2_501,0.0,1,2.78200204,1.0,0.2827525622254758,0.4423543315763805,0.0,0.3793647670809918,0.2630964524928244,0.2076422232787343,0.0,395532729.0,0,0.0,2.0,4.0,0.0,2.0
1982,2,501,0,0.660957045590321,1,1.0,0.0,0.0,0,0.1283424231,0.659,9.4044669742199,5.290184383317848,37,13.69,50.653,2_501,0.0,1,2.8717119,1.0,0.3817501869857891,0.3067567002671054,0.0,0.4432104079448992,0.2668805184106225,0.2774999019064982,0.0,243994075.0,0,0.0,2.0,3.0,0.0,2.0
1983,2,501,0,0.7118601433781914,1,1.0,0.0,0.0,0,0.1317053504,0.6679999999999999,9.4044669742199,5.1620393482554086,38,14.44,54.872,2_501,0.0,1,2.9051223,1.0,0.4941351100040094,0.2028050445827217,0.0,0.5236869342914664,0.2620607157622158,0.1885214771708201,0.0,245223452.0,0,0.0,2.0,3.0,0.0,2.0
1984,2,501,0,0.7,1,1.0,0.0,0.0,0,0.1343156012,0.679,9.4044669742199,5.061017903936484,39,15.21,59.319,2_501,1.0,1,3.2343571,1.0,0.6609562883268228,0.035306620787705,0.0,0.6843070073980316,0.2549776877556903,0.0577616265392479,0.0,182108508.0,0,0.0,2.0,2.0,0.0,2.0
1985,2,501,0,0.7726185095838738,1,1.0,0.0,0.0,0,0.1360113229,0.675,9.4044669742199,4.923158354203579,40,16.0,64.0,2_501,1.0,1,3.1561514,1.0,0.7012483803448618,0.0141118261380958,0.0,0.7181924648659422,0.247904945175071,-0.072808344742147,0.0,175938769.0,0,0.0,2.0,2.0,0.0,2.0
1986,2,501,0,0.0,1,0.0,0.0,0.0,0,0.1340004343,0.6739999999999999,9.4044669742199,5.1079023458559085,41,16.81,68.921,2_501,1.0,1,3.2003374000000004,1.0,0.694297471536815,0.0488117626549575,0.0,0.6969351989148682,0.2446387300795521,-0.1331059741779154,0.0,165008938.0,0,0.0,3.0,1.0,0.0,1.0
1987,2,501,0,0.0766728171500994,1,0.0,0.0,0.0,0,0.1326643247999999,0.6799999999999999,9.4044669742199,5.4062978919808,42,17.64,74.088,2_501,1.0,1,3.3137283,1.0,0.6577712190844789,0.0087572537752445,0.0,0.6928617668018574,0.2395914639437386,-0.2262836046219482,0.0,151756017.0,0,0.0,3.0,3.0,0.0,3.0
1988,2,501,0,0.7519315171460972,1,1.0,0.0,0.0,0,0.1330800885,0.685,9.4044669742199,5.341824504840939,43,18.49,79.507,2_501,1.0,1,3.3147138,1.0,0.5406891495601173,0.1355521289514154,0.0,0.6653503546912278,0.238339250822276,-0.2494007235392375,0.0,106193552.0,0,0.0,3.0,2.0,0.0,2.0
1989,2,501,0,0.0,0,,,,0,0.1468050407999999,0.6839999999999999,9.4044669742199,5.135323324202025,44,19.36,85.184,2_501,1.0,1,3.0469027,1.0,0.5185133630289532,0.170179890679444,0.0,0.6480684147761047,0.2398190385735332,-0.222082347112863,0.0,92597519.0,0,0.0,2.0,2.0,0.0,2.0
1990,2,501,0,0.0899123274813882,1,0.0,0.0,0.0,0,0.1399013704999999,0.6739999999999999,9.4044669742199,5.201147438483458,45,20.25,91.125,2_501,0.0,1,3.309124,1.0,0.4028879004705731,0.2963955797086092,0.0,0.5549567205584672,0.2426549683370779,-0.1697282194797232,0.0,69578196.0,0,0.0,2.0,2.0,0.0,2.0
1991,2,501,0,0.4018647480481194,1,0.0,0.0,0.0,0,0.1356879509,0.6639999999999999,9.4044669742199,5.467211680027961,46,21.16,97.336,2_501,0.0,1,3.458835,1.0,0.4086711275783885,0.3219369406444184,0.0,0.5394767815620343,0.2418485474095917,-0.1846155642603919,0.0,26812951.0,0,0.0,2.0,2.0,0.0,2.0
1992,2,501,0,0.3444749653240501,1,0.0,0.0,0.0,0,0.1467707617,0.581,9.4044669742199,5.036445980595972,47,22.09,103.823,2_501,1.0,1,3.3117791,1.0,0.5053616920433676,0.2103338949212662,0.0,0.6200545907315533,0.2425227057197503,-0.1721699209765916,0.0,25034663.0,0,0.0,2.0,2.0,0.0,2.0
1993,2,501,0,0.0,0,,,,0,0.1519195497,0.538,9.4044669742199,5.439030030756981,48,23.04,110.592,2_501,0.0,1,2.87022581,0.0,0.0,,0.0,0.4341961701019214,0.249963653388246,-0.0348025118976697,0.0,18415364.0,0,0.0,2.0,3.0,0.0,2.0
1994,2,501,0,0.0,0,,,,0,0.1441333416,0.5329999999999999,9.4044669742199,5.31158259309806,49,24.01,117.649,2_501,0.0,1,3.3952447,0.0,0.0,,0.0,0.4262252566799321,0.266757872054593,0.2752357263053079,0.0,7986174.0,0,0.0,4.0,3.0,0.0,3.0
1995,2,501,0,0.0,1,0.0,0.0,0.0,0,0.1388030464,0.5309999999999999,9.4044669742199,5.611528543097012,50,25.0,125.0,2_501,0.0,1,3.4436047,1.0,0.3937823834196891,0.1901299106300435,0.0,0.4119677448806028,0.2930808166893425,0.7611838695926088,0.0,6633353.0,0,0.0,4.0,3.0,0.0,3.0
1996,2,501,0,0.0,0,,,,0,0.1368056882,0.532,9.4044669742199,5.456986394676763,51,26.01,132.651,2_501,0.0,1,3.4243098,0.0,0.0,,0.0,0.3877551020408163,0.3284401546655247,1.4139529604302077,0.0,4547895.0,0,0.0,3.0,2.0,0.0,2.0
1997,2,501,0,0.0,0,,,,0,0.1379076715,0.5349999999999999,9.4044669742199,5.563328586274944,52,27.04,140.608,2_501,0.0,1,3.5983417,0.0,0.0,,0.0,0.0,0.3447392652697067,1.714851003762356,0.0,3764634.0,0,0.0,3.0,0.0,0.0,0.0
1998,2,501,0,0.081967213114754,1,0.0,0.0,0.0,0,0.1399590479,0.508,9.4044669742199,5.889048802463953,53,28.09,148.877,2_501,0.0,1,3.3119306,0.0,0.0,,0.0,0.0549450549450549,0.341275461318661,1.6509056844951568,0.0,2917925.0,0,0.0,3.0,2.0,0.0,2.0
1999,2,501,0,0.0,0,,,,0,0.1409435364,0.505,9.4044669742199,5.907371571076912,54,29.16,157.464,2_501,0.0,1,3.2609754,0.0,0.0,,0.0,0.0549450549450549,0.3377390594933256,1.5856201351470451,0.0,2508616.0,0,0.0,3.0,2.0,0.0,2.0
2000,2,501,0,0.0,0,,,,0,0.1411408133,0.493,9.4044669742199,5.7595009634125445,55,30.25,166.375,2_501,0.0,1,3.1388974,0.0,0.0,,0.0,0.081967213114754,0.3272997098561098,1.3928991974357288,0.0,2894825.0,0,0.0,3.0,2.0,0.0,2.0
2001,2,501,0,0.0,1,0.0,0.0,0.0,0,0.1398097021,0.4519999999999999,9.4044669742199,5.503637418799122,56,31.36,175.616,2_501,0.0,1,3.1798371,0.0,0.0,,0.0,0.0657894736842105,0.2950199715000587,0.7969826258825944,0.0,3062583.0,0,0.0,3.0,2.0,0.0,2.0
2002,2,501,0,0.0,0,,,,0,0.1518296609,0.41,9.4044669742199,6.452046651595458,57,32.49,185.193,2_501,0.0,1,3.2903604,0.0,0.0,,0.0,0.0657894736842105,0.2663432909425463,0.2675821402632979,0.0,4658436.0,0,0.0,4.0,2.0,0.0,2.0
2003,2,501,0,0.0,0,,,,0,0.1501154803,0.35,9.4044669742199,5.964004214787495,58,33.64,195.112,2_501,0.0,1,3.6237104,0.0,0.0,,0.0,0.0,0.2327519906781329,-0.352547188753665,0.0,25928767.0,0,0.0,4.0,0.0,0.0,0.0
2004,2,501,0,0.0,0,,,,0,0.1497756965,0.352,9.4044669742199,6.124668708073065,59,34.81,205.379,2_501,0.0,1,2.9905078,0.0,0.0,,0.0,0.0,0.2029586969070927,-0.9025614820382152,0.0,28149432.0,0,0.0,3.0,0.0,0.0,0.0
2005,2,501,0,0.0,0,,,,0,0.1545929881,0.346,9.4044669742199,6.323350066520218,60,36.0,216.0,2_501,0.0,1,3.374463,0.0,0.0,,0.0,0.0,0.1848501534387249,-1.2368634835123935,0.0,39775480.0,0,0.0,3.0,0.0,0.0,0.0
2006,2,501,0,0.0,0,,,,0,0.1524680446,0.352,9.4044669742199,6.970485916883192,61,37.21,226.981,2_501,,0,3.1646325,,,,,,0.1771889961010001,-1.3782961854899871,0.0,44352824.0,0,0.0,3.0,,,
2007,2,501,0,0.0,0,,,,0,0.1479494929,0.386,9.4044669742199,6.573898369409743,62,38.44,238.328,2_501,,0,3.1612091,,,,,,0.1736527541749304,-1.4435787829361622,0.0,42295217.0,0,0.0,2.0,,,
2008,2,501,0,0.0,1,0.0,0.0,0.0,0,0.1457267559,0.485,9.4044669742199,6.896706060573139,63,39.69,250.047,2_501,0.0,1,3.2637383,0.0,0.0,,0.0,0.0,0.1699890289185458,-1.5112148514140231,0.0,20615926.0,0,0.0,4.0,0.0,0.0,0.0
2009,2,501,0,0.0,0,,,,0,0.1440979852,0.484,9.4044669742199,6.701099959103624,64,40.96,262.144,2_501,0.0,1,2.9706022,0.0,0.0,,0.0,0.0,0.1700658837652082,-1.5097960333237064,0.0,18749337.0,0,0.0,4.0,0.0,0.0,0.0
2010,2,501,0,0.0,1,0.0,0.0,0.0,0,0.1457827251,0.473,9.4044669742199,6.82558912672842,65,42.25,274.625,2_501,0.0,1,3.1025530000000003,0.0,0.0,,0.0,3.748261158222069e-05,0.1624135735115031,-1.6510654091950263,0.0,8165232.0,0,0.0,4.0,1.0,0.0,1.0
2011,2,501,0,0.0,1,0.0,0.0,0.0,0,0.1410199334,0.468,9.4044669742199,6.690474632205592,66,43.56,287.496,2_501,0.0,1,3.2487305,0.0,0.0,,0.0,0.0,0.160541847952997,-1.6856193533878303,0.0,5958549.0,0,0.0,4.0,2.0,0.0,2.0
2012,2,501,0,0.094038424476615,1,0.0,0.0,0.0,0,0.1370442894,0.471,9.4044669742199,6.792404088990689,67,44.89,300.763,2_501,0.0,1,3.2165679000000003,0.0,0.0,,0.0,0.0576273764556823,0.1600110529577583,-1.695418365085858,0.0,36566918.0,0,0.0,4.0,4.0,0.0,4.0
2013,2,501,0,0.0391022680282735,1,0.0,0.0,0.0,0,0.1307368463,0.381,9.4044669742199,7.070238177830816,68,46.24,314.432,2_501,0.0,1,3.1890259,0.0,0.0,,0.0,0.0757193064491921,0.1675049537161611,-1.5570733884863277,0.0,40739941.0,0,0.0,4.0,4.0,0.0,4.0
2014,2,501,0,0.1574298027808357,1,0.0,0.0,0.0,0,0.1274636645,0.362,9.4044669742199,7.0236225251295865,69,47.61,328.509,2_501,0.0,1,3.1675728,0.0,0.0,,0.0,0.075974827456299,0.1703942727970956,-1.5037336401326735,0.0,108224826.0,0,0.0,5.0,4.0,0.0,4.0
1961,2,510,0,0.0,0,,,,0,0.21000893303,0.456,9.425701720348336,,16,2.56,4.096,2_510,,0,2.3951174,,,,,,0.2628358546532858,0.2028313239653924,0.0,0.0,0,0.0,1.0,,,
1962,2,510,0,0.0,0,,,,0,0.20927208993,0.422,9.425701720348336,2.954910331117068,17,2.89,4.913,2_510,,0,2.8690334,,,,,,0.2611751114518097,0.1721723271687745,0.0,0.0,0,0.0,1.0,,,
1963,2,510,0,0.0,0,,,,0,0.20727555437,0.355,9.425701720348336,2.9652730660692823,18,3.24,5.832,2_510,,0,2.2189466,,,,,,0.2630203533476695,0.2062373562014783,0.0,0.0,0,0.0,2.0,,,
1964,2,510,0,0.0,0,,,,0,0.20228721744,0.36,9.425701720348336,2.785011242238338,19,3.61,6.859,2_510,,0,,,,,,,0.2692829450187563,0.321851123466469,0.0,0.0,0,0.0,2.0,,,
1965,2,510,0,0.0,1,0.0,0.0,0.0,0,0.20079894623,0.403,9.425701720348336,3.230804356207782,20,4.0,8.0,2_510,0.0,1,2.9811155000000005,0.0,0.0,,0.0,0.0,0.2830949386009003,0.5768344746633735,0.0,0.0,0,0.0,2.0,0.0,0.0,0.0
1966,2,510,0,0.0740015113773125,1,0.0,0.0,0.0,0,0.20791407725,0.4389999999999999,9.425701720348336,2.970414465569701,21,4.41,9.261,2_510,0.0,1,2.9150553,0.0,0.0,,0.0,0.2904458598726114,0.2936362257653332,0.7714372820807506,0.0,0.0,0,0.0,1.0,2.0,0.0,1.0
1967,2,510,0,0.0,1,0.0,0.0,0.0,0,0.20777461604,0.4549999999999999,9.425701720348336,3.370738174177447,22,4.84,10.648,2_510,0.0,1,3.447364,0.0,0.0,,0.0,0.4576397234018445,0.2943404242638018,0.7844374975803774,0.0,0.0,0,0.0,1.0,2.0,0.0,1.0
1968,2,510,0,0.0,1,0.0,0.0,0.0,0,0.20247652102,0.4569999999999999,9.425701720348336,3.2464910308116792,23,5.29,12.167,2_510,0.0,1,3.5599420000000004,0.0,0.0,,0.0,0.3613152355483644,0.2975163637756181,0.8430685485655518,0.0,0.0,0,0.0,1.0,2.0,0.0,1.0
