year,ccode1,ccode2,overlap
2004,651,820,0.09285714285714286
2004,651,830,0.6634137525978133
2004,651,835,0.6634137525978133
2004,651,840,0.5457028787560412
2004,651,850,0.12127376574602926
2004,651,900,0.17857301552036056
2004,651,920,0.3494071146245059
2004,652,679,0.16666666666666666
2004,652,705,0.16666666666666666
2004,652,710,0.16666666666666666
2004,652,731,0.16666666666666666
2004,652,732,0.018660053913676432
2004,652,750,0.16666666666666666
2004,652,770,0.02297211660329531
2004,652,775,0.16666666666666666
2004,652,790,0.16666666666666666
2004,652,816,0.16666666666666666
2004,652,850,0.11344965182693059
2004,663,666,0.174006734006734
2004,663,670,0.13865319865319867
2004,663,690,0.045454545454545456
2004,663,696,0.14926999542689579
2004,663,698,0.6221548821548821
2004,663,705,0.12855218855218856
2004,663,710,0.08454685571394768
2004,663,713,0.12855218855218856
2004,663,732,0.18156328476516498
2004,663,740,0.15345331642680404
2004,663,750,0.061619271871037856
2004,663,770,0.11861005492184198
2004,663,771,0.4936026936026936
2004,663,780,0.024390243902439025
2004,663,790,0.08402540302882266
2004,663,800,0.2864244836166806
2004,663,820,0.4785714285714286
2004,663,830,0.12855218855218856
2004,663,835,0.12855218855218856
2004,663,840,0.12855218855218856
2004,663,850,0.053904588487172014
2004,663,900,0.21664019721340316
2004,663,920,0.13865319865319867
2004,666,670,0.35059023609443773
2004,666,690,0.15104035555246917
2004,666,696,0.5374183042983649
2004,666,698,0.15729453401494298
2004,666,705,0.14016578749058028
2004,666,710,0.010360507281134284
2004,666,713,0.8489596444475308
2004,666,732,0.8485069062492141
2004,666,740,0.8489596444475308
2004,666,750,0.034933285032904667
2004,666,770,0.11861005492184198
2004,666,780,0.024390243902439025
2004,666,800,0.4956827630316597
2004,666,820,0.09285714285714286
2004,666,830,0.8258087451119801
2004,666,835,0.8489596444475308
2004,666,840,0.5457028787560412
2004,666,850,0.15886446947156782
2004,666,900,0.32961337107282973
2004,666,920,0.3494071146245059
2004,670,696,0.8129161564025579
2004,670,698,0.25285096342902086
2004,670,705,0.14016578749058028
2004,670,710,0.14343226978249332
2004,670,713,0.36235033017519036
2004,670,732,0.45684459267727295
2004,670,740,0.382430377306921
2004,670,750,0.08663585792947862
2004,670,770,0.23251437774095693
2004,670,780,0.024390243902439025
2004,670,800,0.35059023609443773
2004,670,820,0.2614795918367347
2004,670,830,0.35059023609443773
2004,670,835,0.35059023609443773
2004,670,840,0.3568940814400986
2004,670,850,0.2953603004459745
2004,670,900,0.2914273018694259
2004,670,920,0.36696413743362954
2004,679,701,0.06611570247933884
2004,679,705,0.8598342125094198
2004,679,710,0.6888810012598888
2004,679,731,0.9338842975206612
2004,679,732,0.018660053913676432
2004,679,750,0.6991619875626396
2004,679,770,0.05721905365441487
2004,679,775,0.8663594470046083
2004,679,790,0.1770884220810943
2004,679,816,0.9338842975206612
2004,679,850,0.11344965182693059
2004,690,696,0.020462031481192335
2004,690,710,0.010360507281134284
2004,690,732,0.16219750664668034
2004,690,750,0.034933285032904667
2004,690,800,0.024624240486088904
2004,690,850,0.40998356936076985
2004,690,900,0.6379534706573143
2004,696,698,0.25310673882253576
2004,696,705,0.14016578749058028
2004,696,710,0.1540485524571425
2004,696,713,0.5287163668979252
2004,696,732,0.6361161101227691
2004,696,740,0.5449255387629067
2004,696,750,0.10322701414392174
2004,696,770,0.22838772708069283
2004,696,771,0.0002557753935149041
2004,696,780,0.024390243902439025
2004,696,790,0.0002557753935149041
2004,696,800,0.49177632942027805
2004,696,820,0.2502557753935149
2004,696,830,0.5169562728171726
2004,696,835,0.5169562728171726
2004,696,840,0.5169562728171726
2004,696,850,0.31582233192716685
2004,696,900,0.2986338255372267
2004,696,920,0.3494071146245059
2004,698,705,0.14016578749058028
2004,698,710,0.16974277784689126
2004,698,713,0.16905462809569563
2004,698,732,0.25285096342902086
2004,698,740,0.2099091524417776
2004,698,750,0.10919519410734771
2004,698,770,0.21416648433591984
2004,698,771,0.641333974667308
2004,698,780,0.024390243902439025
2004,698,790,0.01172447484123107
2004,698,800,0.29054258859334614
2004,698,820,0.5741278579855065
2004,698,830,0.15729453401494298
2004,698,835,0.15729453401494298
2004,698,840,0.15729453401494298
2004,698,850,0.10338054333317653
2004,698,900,0.2853834165346799
2004,698,920,0.15729453401494298
2004,701,710,0.006062815371923025
2004,701,750,0.024948378916862884
2004,701,770,0.03424693705111956
2004,705,710,0.6828181858879658
2004,705,713,0.14016578749058028
2004,705,731,0.8598342125094198
2004,705,732,0.1588258414042567
2004,705,740,0.14016578749058028
2004,705,750,0.6742136086457767
2004,705,770,0.1415821715251373
2004,705,775,0.8598342125094198
2004,705,780,0.024390243902439025
2004,705,790,0.1770884220810943
2004,705,800,0.14016578749058028
2004,705,816,0.8598342125094198
2004,705,820,0.09285714285714286
2004,705,830,0.14016578749058028
2004,705,835,0.14016578749058028
2004,705,840,0.14016578749058028
2004,705,850,0.12127376574602926
2004,705,900,0.14016578749058028
2004,705,920,0.14016578749058028
2004,710,713,0.011760094080752646
2004,710,731,0.6828181858879658
2004,710,732,0.127718367019215
2004,710,740,0.052614618426834625
2004,710,750,0.7998321254061816
2004,710,770,0.13881260413406918
2004,710,771,0.0741863484328134
2004,710,775,0.6828181858879658
2004,710,790,0.18881289692232536
2004,710,800,0.08454685571394768
2004,710,816,0.6828181858879658
2004,710,820,0.2176186182153067
2004,710,850,0.2672424288905582
2004,710,900,0.14223596352895224
2004,713,732,0.7092266447774975
2004,713,740,0.9373569887636295
2004,713,750,0.011760094080752646
2004,713,770,0.13037014900259464
2004,713,780,0.024390243902439025
2004,713,800,0.4710585225455708
2004,713,820,0.10461723693789551
2004,713,830,0.8258087451119801
2004,713,835,0.9882399059192474
2004,713,840,0.5457028787560412
2004,713,850,0.01958420799985131
2004,713,900,0.19033310960111322
2004,713,920,0.3494071146245059
2004,731,732,0.018660053913676432
2004,731,750,0.6742136086457767
2004,731,770,0.02297211660329531
2004,731,775,0.8663594470046083
2004,731,790,0.1770884220810943
2004,731,816,1.0
2004,731,850,0.11344965182693059
2004,732,740,0.7251800412489641
2004,732,750,0.1482380289182046
2004,732,770,0.23596791465992267
2004,732,775,0.018660053913676432
2004,732,780,0.024390243902439025
2004,732,790,0.018660053913676432
2004,732,800,0.4956827630316597
2004,732,816,0.018660053913676432
2004,732,820,0.19155494868154713
2004,732,830,0.6974665506967449
2004,732,835,0.6974665506967449
2004,732,840,0.5457028787560412
2004,732,850,0.3028010124639229
2004,732,900,0.44702487874987606
2004,732,920,0.3569636653829369
2004,740,750,0.0613690711226023
2004,740,770,0.16811203236434968
2004,740,771,0.024901127874615497
2004,740,780,0.024390243902439025
2004,740,790,0.01172447484123107
2004,740,800,0.4959596504201863
2004,740,820,0.16726024817426605
2004,740,830,0.8258087451119801
2004,740,835,0.9255968946828769
2004,740,840,0.5457028787560412
2004,740,850,0.03553760447131779
2004,740,900,0.2311876339471952
2004,740,920,0.3494071146245059
2004,750,770,0.1391841554851404
2004,750,771,0.02668598683813319
2004,750,775,0.6742136086457767
2004,750,780,0.07604298738151301
2004,750,790,0.2023370169488906
2004,750,800,0.10780740246546502
2004,750,816,0.6742136086457767
2004,750,820,0.11794964680311538
2004,750,830,0.07604298738151301
2004,750,850,0.2436362122326542
2004,750,900,0.1584110195281027
2004,760,790,0.67171470444553
2004,770,771,0.1122334455667789
2004,770,775,0.15661266959868703
2004,770,780,0.3170731707317073
2004,770,790,0.02297211660329531
2004,770,800,0.11861005492184198
2004,770,816,0.02297211660329531
2004,770,820,0.25333189993361094
2004,770,830,0.11861005492184198
2004,770,835,0.11861005492184198
2004,770,840,0.11861005492184198
2004,770,850,0.17542814856210667
2004,770,900,0.24175729204375143
2004,770,920,0.11861005492184198
2004,771,775,0.1122334455667789
2004,771,780,0.1122334455667789
2004,771,790,0.01172447484123107
2004,771,800,0.13324805457840316
2004,771,820,0.38571428571428573
2004,771,900,0.03253245310565906
2004,775,780,0.1336405529953917
2004,775,790,0.1770884220810943
2004,775,816,0.8663594470046083
2004,775,850,0.11344965182693059
2004,780,800,0.08088741904368196
2004,780,820,0.024390243902439025
2004,780,830,0.19858149879045894
2004,780,835,0.024390243902439025
2004,780,840,0.024390243902439025
2004,780,850,0.007824113919098662
2004,780,900,0.03867278429028934
2004,780,920,0.024390243902439025
2004,790,800,0.01172447484123107
2004,790,816,0.1770884220810943
2004,790,820,0.01172447484123107
2004,790,850,0.11407558094045848
2004,790,900,0.01172447484123107
2004,800,820,0.22610519743554602
2004,800,830,0.5275556976868138
2004,800,835,0.4710585225455708
2004,800,840,0.6164672218521478
2004,800,850,0.03244835440518756
2004,800,900,0.25001224949995887
2004,800,920,0.3494071146245059
2004,816,850,0.11344965182693059
2004,820,830,0.09285714285714286
2004,820,835,0.09285714285714286
2004,820,840,0.09916098820280371
2004,820,850,0.1649669710619558
2004,820,900,0.2247325991049608
2004,820,920,0.09285714285714286
2004,830,835,0.8258087451119801
2004,830,840,0.5457028787560412
2004,830,850,0.007824113919098662
2004,830,900,0.19285555590821088
2004,830,920,0.3494071146245059
2004,835,840,0.5457028787560412
2004,835,850,0.007824113919098662
2004,835,900,0.17857301552036056
2004,835,920,0.3494071146245059
2004,840,850,0.007824113919098662
2004,840,900,0.17857301552036056
2004,840,920,0.3494071146245059
2004,850,900,0.540954920401778
2004,850,920,0.007824113919098662
2004,900,920,0.19208429872726696
2005,2,20,0.0820407640046148
2005,2,42,0.16267214241242103
2005,2,70,0.12563151942531564
2005,2,100,0.05086446050053588
2005,2,101,0.16478851113344728
2005,2,130,0.05086446050053588
2005,2,140,0.13230398196450574
2005,2,155,0.1152375963735171
2005,2,210,0.08305647840531562
2005,2,225,0.4417448923246825
2005,2,230,0.09250569781472048
2005,2,255,0.16761965777623153
2005,2,290,0.06322489064350485
2005,2,305,0.22751508452308433
2005,2,316,0.008862083820542802
2005,2,317,0.0002151570041000857
2005,2,325,0.20019787064206776
2005,2,350,0.19631560100266582
2005,2,352,0.07476705892477978
2005,2,360,0.5020570491193614
2005,2,370,0.0002151570041000857
2005,2,372,0.0010987053341937419
2005,2,373,0.0002151570041000857
2005,2,375,0.1173100089816809
2005,2,380,0.15100037750094378
2005,2,385,0.03407566407298095
2005,2,390,0.4108849657033622
2005,2,411,0.05086446050053588
2005,2,433,0.03173296864221138
2005,2,452,0.03173296864221138
2005,2,471,0.07476705892477978
2005,2,484,0.0002151570041000857
2005,2,500,0.08281258614684735
2005,2,540,0.05086446050053588
2005,2,551,0.03173296864221138
2005,2,552,0.0002151570041000857
2005,2,560,0.030440974518081483
2005,2,600,0.13564288053907153
2005,2,615,0.11296054402290573
2005,2,640,0.07933352218350286
2005,2,645,0.014391983435159385
2005,2,651,0.0002151570041000857
2005,2,670,0.07476705892477978
2005,2,679,0.0002151570041000857
2005,2,690,0.07476705892477978
2005,2,696,0.07476705892477978
2005,2,698,0.15384615384615385
2005,2,705,0.0002151570041000857
2005,2,710,0.2283444969122687
2005,2,713,0.04037924183935523
2005,2,732,0.07560894994347062
2005,2,740,0.04047794438964703
2005,2,750,0.11729753835863067
2005,2,770,0.0331528679788067
2005,2,780,0.05086446050053588
2005,2,790,0.03173296864221138
2005,2,800,0.045004500450045004
2005,2,816,0.0002151570041000857
2005,2,820,0.5270001869176474
2005,2,830,0.04776816517170002
2005,2,835,0.07476705892477978
2005,2,850,0.08837439022164176
2005,2,900,0.11145412973856345
2005,20,31,0.9179592359953852
2005,20,70,0.3780718336483932
2005,20,100,0.29438928653890556
2005,20,101,0.0820407640046148
2005,20,130,0.05181347150259067
2005,20,135,0.12627291242362526
2005,20,140,0.17694707316433794
2005,20,160,0.9179592359953852
2005,20,200,0.8399275640673873
2005,20,210,0.45503356577648635
2005,20,211,0.07228915662650602
2005,20,220,0.9179592359953852
2005,20,225,0.0820407640046148
2005,20,230,0.06032980292264379
2005,20,235,0.8089658685685176
2005,20,255,0.23450375268986512
2005,20,290,0.011268592147006717
2005,20,316,0.07471228998707613
2005,20,325,0.5025158783985797
2005,20,350,0.22210362955986088
2005,20,360,0.09952724937580285
2005,20,368,0.1533923303834808
2005,20,380,0.8489996224990564
2005,20,385,0.16098738932116985
2005,20,390,0.28739328846205325
2005,20,560,0.010986216367427902
2005,20,615,0.0820407640046148
2005,20,640,0.14931732352086763
2005,20,645,0.14916025460773538
2005,20,651,0.6520687584203094
2005,20,660,0.9179592359953852
2005,20,666,0.8622418006631073
2005,20,670,0.871723368655884
2005,20,690,0.43478260869565216
2005,20,692,0.9179592359953852
2005,20,696,0.4200097947682427
2005,20,698,0.9281946101584609
2005,20,700,0.562874251497006
2005,20,710,0.07231717314663864
2005,20,713,0.9179592359953852
2005,20,732,0.7689855775573344
2005,20,740,0.9391845615544229
2005,20,750,0.016602635086100815
2005,20,770,0.2303115699430559
2005,20,780,0.022328904767221165
2005,20,800,0.20927092709270928
2005,20,820,0.09358477554862635
2005,20,830,0.9179592359953852
2005,20,840,0.9179592359953852
2005,20,850,0.011108025548458762
2005,20,900,0.1951589348413759
2005,31,70,0.3780718336483932
2005,31,100,0.29438928653890556
2005,31,130,0.05181347150259067
2005,31,135,0.12627291242362526
2005,31,140,0.17694707316433794
2005,31,160,1.0
2005,31,200,0.8399275640673873
2005,31,210,0.37299280177187155
2005,31,211,0.07228915662650602
2005,31,220,1.0
2005,31,235,0.8089658685685176
2005,31,255,0.19251561433894926
2005,31,290,0.011268592147006717
2005,31,316,0.06585020616653332
2005,31,325,0.42047511439396495
2005,31,350,0.14006286555524608
2005,31,360,0.01748648537118805
2005,31,368,0.1533923303834808
2005,31,380,0.8489996224990564
2005,31,385,0.16098738932116985
2005,31,390,0.20535252445743846
2005,31,640,0.12084826183790065
2005,31,645,0.1370178174288709
2005,31,651,0.6520687584203094
2005,31,660,1.0
2005,31,666,0.8622418006631073
2005,31,670,0.871723368655884
2005,31,690,0.43478260869565216
2005,31,692,0.9471453172605644
2005,31,696,0.4200097947682427
2005,31,698,0.8461538461538461
2005,31,700,0.562874251497006
2005,31,713,0.9596207581606447
2005,31,732,0.7689855775573344
2005,31,740,0.9562446156343252
2005,31,770,0.2303115699430559
2005,31,780,0.022328904767221165
2005,31,800,0.16426642664266428
2005,31,820,0.011544011544011544
2005,31,830,0.9522318348283
2005,31,840,1.0
2005,31,850,0.011108025548458762
2005,31,900,0.1856818817388062
2005,42,140,0.12976118698718117
2005,42,230,0.009049470438396568
2005,42,290,0.012360430142968976
2005,42,350,0.031830660884096605
2005,42,380,0.15100037750094378
2005,42,615,0.013264163178683017
2005,42,645,0.0022495462562948953
2005,42,732,0.005213187449198021
2005,42,850,0.013607331296861983
2005,42,900,0.013227480346766926
2005,51,101,0.5696202531645569
2005,51,155,0.338333693071444
2005,51,165,0.14814814814814814
2005,51,255,0.5573925366084082
2005,51,350,0.05470894839454104
2005,51,360,0.1304832253538563
2005,51,540,0.09735744089012516
2005,51,560,0.006357764101520777
2005,51,640,0.01283044446596301
2005,51,732,0.010639158059587797
2005,51,750,0.007550067086665756
2005,51,800,0.07200720072007201
2005,70,100,0.7934441069547846
2005,70,101,0.3164556962025316
2005,70,130,0.12953367875647667
2005,70,135,0.12627291242362526
2005,70,140,0.1794898681416625
2005,70,155,0.16334388338446512
2005,70,160,0.3780718336483932
2005,70,200,0.3780718336483932
2005,70,210,0.37299280177187155
2005,70,211,0.07228915662650602
2005,70,220,0.3780718336483932
2005,70,230,0.02312642445368012
2005,70,235,0.3780718336483932
2005,70,255,0.3678741332133219
2005,70,290,0.09392896872811174
2005,70,316,0.06585020616653332
2005,70,325,0.38714465229320416
2005,70,350,0.17802092865953129
2005,70,352,0.1228733459357278
2005,70,360,0.19204184376676434
2005,70,368,0.1533923303834808
2005,70,372,0.0008835483300936561
2005,70,375,0.13260205498472646
2005,70,380,0.3780718336483932
2005,70,385,0.1950630533941508
2005,70,390,0.20535252445743846
2005,70,411,0.499054820415879
2005,70,471,0.1228733459357278
2005,70,500,0.22361359570661896
2005,70,540,0.10292072322670374
2005,70,560,0.01945475815065358
2005,70,600,0.1926782273603083
2005,70,615,0.01724341213228792
2005,70,640,0.2459571995739324
2005,70,645,0.1370178174288709
2005,70,651,0.3780718336483932
2005,70,660,0.3780718336483932
2005,70,666,0.3780718336483932
2005,70,670,0.46173050626412104
2005,70,690,0.500945179584121
2005,70,692,0.3780718336483932
2005,70,696,0.500945179584121
2005,70,698,0.3780718336483932
2005,70,700,0.3780718336483932
2005,70,710,0.1228733459357278
2005,70,713,0.4184510754877484
2005,70,732,0.4484675961426658
2005,70,740,0.3973244524790026
2005,70,750,0.10183575561522154
2005,70,770,0.2632492809177625
2005,70,780,0.5213837251831002
2005,70,800,0.16426642664266428
2005,70,820,0.13441735747973935
2005,70,830,0.4258399988200932
2005,70,835,0.1228733459357278
2005,70,840,0.3780718336483932
2005,70,850,0.13398137148418657
2005,70,900,0.2969207345492962
2005,100,101,0.3164556962025316
2005,100,130,0.2348211412362735
2005,100,135,0.12627291242362526
2005,100,140,0.17694707316433794
2005,100,155,0.04047053744873732
2005,100,160,0.29438928653890556
2005,100,200,0.29438928653890556
2005,100,210,0.29438928653890556
2005,100,211,0.07228915662650602
2005,100,220,0.29438928653890556
2005,100,230,0.01340662287169862
2005,100,235,0.29438928653890556
2005,100,255,0.24500078727759408
2005,100,290,0.1969325532528532
2005,100,316,0.06585020616653332
2005,100,325,0.29438928653890556
2005,100,350,0.1519993633867823
2005,100,360,0.19204184376676434
2005,100,368,0.1533923303834808
2005,100,372,0.0008835483300936561
2005,100,375,0.09788947514579284
2005,100,380,0.29438928653890556
2005,100,385,0.16098738932116985
2005,100,390,0.20535252445743846
2005,100,411,0.6003232509812976
2005,100,500,0.22361359570661896
2005,100,540,0.10292072322670374
2005,100,600,0.1926782273603083
2005,100,615,0.10528746247979683
2005,100,640,0.2459571995739324
2005,100,645,0.1370178174288709
2005,100,651,0.29438928653890556
2005,100,660,0.29438928653890556
2005,100,666,0.29438928653890556
2005,100,670,0.29438928653890556
2005,100,690,0.29438928653890556
2005,100,692,0.29438928653890556
2005,100,696,0.29438928653890556
2005,100,698,0.29438928653890556
2005,100,700,0.29438928653890556
2005,100,713,0.29438928653890556
2005,100,732,0.29438928653890556
2005,100,740,0.29438928653890556
2005,100,750,0.052005312843227555
2005,100,770,0.2303115699430559
2005,100,780,0.6226521557485187
2005,100,800,0.16426642664266428
2005,100,820,0.011544011544011544
2005,100,830,0.3421574517106056
2005,100,840,0.29438928653890556
2005,100,850,0.11639548802825558
2005,100,900,0.19966441910325328
2005,101,130,0.07772020725388601
2005,101,155,0.3788042305201813
2005,101,165,0.14814814814814814
2005,101,210,0.08305647840531562
2005,101,225,0.11392405063291139
2005,101,230,0.0737364257943424
2005,101,255,0.6518658478979689
2005,101,290,0.08266037658110502
2005,101,316,0.008862083820542802
2005,101,325,0.11392405063291139
2005,101,350,0.18056949685898865
2005,101,360,0.418962634382344
2005,101,372,0.0008835483300936561
2005,101,375,0.09788947514579284
2005,101,390,0.11392405063291139
2005,101,411,0.3164556962025316
2005,101,500,0.22361359570661896
2005,101,540,0.20027816411682892
2005,101,560,0.01734398046894868
2005,101,600,0.1926782273603083
2005,101,615,0.0822378117078347
2005,101,640,0.16640844388496173
2005,101,645,0.01214243717886449
2005,101,698,0.11392405063291139
2005,101,710,0.07231717314663864
2005,101,732,0.010639158059587797
2005,101,740,0.021225325559037618
2005,101,750,0.07615801501599412
2005,101,780,0.3164556962025316
2005,101,800,0.11701170117011701
2005,101,820,0.11392405063291139
2005,101,830,0.04776816517170002
2005,101,900,0.023459590467016747
2005,130,135,0.05181347150259067
2005,130,140,0.05181347150259067
2005,130,155,0.04047053744873732
2005,130,160,0.05181347150259067
2005,130,200,0.05181347150259067
2005,130,210,0.05181347150259067
2005,130,211,0.05181347150259067
2005,130,220,0.05181347150259067
2005,130,230,0.01340662287169862
2005,130,235,0.05181347150259067
2005,130,255,0.1042986444412355
2005,130,290,0.19199238392563417
2005,130,316,0.05181347150259067
2005,130,325,0.05181347150259067
2005,130,350,0.0637499693341269
2005,130,360,0.09520669262507406
2005,130,368,0.05181347150259067
2005,130,372,0.0008835483300936561
2005,130,375,0.07772020725388601
2005,130,380,0.05181347150259067
2005,130,385,0.05181347150259067
2005,130,390,0.05181347150259067
2005,130,411,0.07772020725388601
2005,130,500,0.07772020725388601
2005,130,540,0.07772020725388601
2005,130,600,0.07772020725388601
2005,130,615,0.1105346931556918
2005,130,640,0.12953367875647667
2005,130,645,0.05181347150259067
2005,130,651,0.05181347150259067
2005,130,660,0.05181347150259067
2005,130,666,0.05181347150259067
2005,130,670,0.05181347150259067
2005,130,690,0.05181347150259067
2005,130,692,0.05181347150259067
2005,130,696,0.05181347150259067
2005,130,698,0.05181347150259067
2005,130,700,0.05181347150259067
2005,130,713,0.05181347150259067
2005,130,732,0.05181347150259067
2005,130,740,0.05181347150259067
2005,130,750,0.052005312843227555
2005,130,770,0.05181347150259067
2005,130,780,0.10004911202110717
2005,130,800,0.05181347150259067
2005,130,820,0.011544011544011544
2005,130,830,0.09958163667429068
2005,130,840,0.05181347150259067
2005,130,850,0.21938350458206055
2005,130,900,0.06579600886703774
2005,135,140,0.37137737673274523
2005,135,155,0.21584286639326572
2005,135,160,0.12627291242362526
2005,135,200,0.12627291242362526
2005,135,210,0.15025547056316013
2005,135,211,0.07228915662650602
2005,135,220,0.12627291242362526
2005,135,230,0.09351119453009787
2005,135,235,0.31730704385510766
2005,135,255,0.13493296595850165
2005,135,290,0.30709488690206416
2005,135,310,0.8737270875763747
2005,135,316,0.10431411163763923
2005,135,325,0.12627291242362526
2005,135,338,0.8737270875763747
2005,135,339,0.8737270875763747
2005,135,350,0.2446431825863595
2005,135,360,0.023160566170098627
2005,135,368,0.12627291242362526
2005,135,380,0.12627291242362526
2005,135,385,0.12627291242362526
2005,135,390,0.12627291242362526
2005,135,510,0.8737270875763747
2005,135,560,0.10490310767509281
2005,135,640,0.13779413188728576
2005,135,645,0.12627291242362526
2005,135,651,0.12627291242362526
2005,135,660,0.12627291242362526
2005,135,666,0.12627291242362526
2005,135,670,0.12627291242362526
2005,135,690,0.12627291242362526
2005,135,692,0.12627291242362526
2005,135,696,0.12627291242362526
2005,135,698,0.12627291242362526
2005,135,700,0.12627291242362526
2005,135,713,0.12627291242362526
2005,135,732,0.12627291242362526
2005,135,740,0.12955035239965312
2005,135,750,0.005446565808788729
2005,135,770,0.14208301369148443
2005,135,780,0.022328904767221165
2005,135,800,0.24328461359374226
2005,135,820,0.18614718614718614
2005,135,830,0.12627291242362526
2005,135,840,0.12627291242362526
2005,135,850,0.011108025548458762
2005,135,900,0.12627291242362526
2005,140,155,0.21968071856894988
2005,140,160,0.17694707316433794
2005,140,165,0.4456444805620363
2005,140,200,0.17694707316433794
2005,140,205,0.4456444805620363
2005,140,210,0.6465741118659092
2005,140,211,0.5179336371885424
2005,140,220,0.17694707316433794
2005,140,225,0.08874339354736925
2005,140,230,0.5507479405078554
2005,140,235,0.36798120459582034
2005,140,255,0.1881499216765389
2005,140,290,0.2687334865990957
2005,140,305,0.27710843373493976
2005,140,310,0.24510446430911997
2005,140,316,0.10431411163763923
2005,140,325,0.5336333468424619
2005,140,338,0.24510446430911997
2005,140,339,0.24510446430911997
2005,140,350,0.7297938195267217
2005,140,352,0.00254279497732456
2005,140,360,0.24376882763174185
2005,140,366,0.21719457013574658
2005,140,368,0.5990368109455171
2005,140,375,0.17499489161714685
2005,140,380,0.3067082601515191
2005,140,385,0.6091746648605307
2005,140,390,0.5494647837232045
2005,140,471,0.00254279497732456
2005,140,510,0.24510446430911997
2005,140,560,0.5530903832144537
2005,140,615,0.015806958156007578
2005,140,616,0.4456444805620363
2005,140,640,0.474048610438656
2005,140,645,0.1392673636851658
2005,140,651,0.28083137202648023
2005,140,660,0.17694707316433794
2005,140,666,0.3147052725012307
2005,140,670,0.1794898681416625
2005,140,690,0.1794898681416625
2005,140,692,0.17694707316433794
2005,140,696,0.1960878990554951
2005,140,698,0.17694707316433794
2005,140,700,0.17694707316433794
2005,140,710,0.01264226226159651
2005,140,713,0.1794898681416625
2005,140,732,0.29660146439838114
2005,140,740,0.18276730811769037
2005,140,750,0.029723036489321283
2005,140,770,0.19529996940952168
2005,140,780,0.022328904767221165
2005,140,800,0.2812781278127813
2005,140,820,0.1886899811245107
2005,140,830,0.17694707316433794
2005,140,835,0.00254279497732456
2005,140,840,0.17694707316433794
2005,140,850,0.18721371972045145
2005,140,900,0.6383618290504658
2005,145,150,1.0
2005,155,165,0.14944320534650773
2005,155,205,0.0012950571983595942
2005,155,210,0.02527761533789448
2005,155,211,0.0012950571983595942
2005,155,225,0.0012950571983595942
2005,155,230,0.1179326761821376
2005,155,235,0.1910341314314824
2005,155,255,0.5186772164016699
2005,155,290,0.256313403842003
2005,155,305,0.0012950571983595942
2005,155,310,0.21584286639326572
2005,155,316,0.03846390547110591
2005,155,325,0.01036787584317055
2005,155,338,0.21584286639326572
2005,155,339,0.21584286639326572
2005,155,350,0.2123323388599201
2005,155,352,0.4040578458881934
2005,155,360,0.1779229007998638
2005,155,366,0.0012950571983595942
2005,155,368,0.0012950571983595942
2005,155,372,0.0008835483300936561
2005,155,375,0.07647817448603055
2005,155,385,0.03537072127134055
2005,155,390,0.0012950571983595942
2005,155,411,0.04047053744873732
2005,155,471,0.4040578458881934
2005,155,500,0.04047053744873732
2005,155,510,0.21584286639326572
2005,155,540,0.13782797833886248
2005,155,560,0.13201068712562675
2005,155,600,0.04047053744873732
2005,155,615,0.01724341213228792
2005,155,616,0.0012950571983595942
2005,155,640,0.07154190916244503
2005,155,651,0.0012950571983595942
2005,155,666,0.0012950571983595942
2005,155,670,0.08365867261572783
2005,155,690,0.4040578458881934
2005,155,696,0.405352903086553
2005,155,710,0.17686681484855019
2005,155,713,0.04037924183935523
2005,155,732,0.08232997775222
2005,155,740,0.02253005880663728
2005,155,750,0.10459267031454539
2005,155,770,0.04874781224256578
2005,155,780,0.04047053744873732
2005,155,800,0.18901890189018902
2005,155,820,0.33044733044733043
2005,155,830,0.04047053744873732
2005,155,835,0.4040578458881934
2005,155,850,0.405352903086553
2005,155,900,0.1125339100088496
2005,160,200,0.8399275640673873
2005,160,210,0.37299280177187155
2005,160,211,0.07228915662650602
2005,160,220,1.0
2005,160,235,0.8089658685685176
2005,160,255,0.19251561433894926
2005,160,290,0.011268592147006717
2005,160,316,0.06585020616653332
2005,160,325,0.42047511439396495
2005,160,350,0.14006286555524608
2005,160,360,0.01748648537118805
2005,160,368,0.1533923303834808
2005,160,380,0.8489996224990564
2005,160,385,0.16098738932116985
2005,160,390,0.20535252445743846
2005,160,640,0.12084826183790065
2005,160,645,0.1370178174288709
2005,160,651,0.6520687584203094
2005,160,660,1.0
2005,160,666,0.8622418006631073
2005,160,670,0.871723368655884
2005,160,690,0.43478260869565216
2005,160,692,0.9471453172605644
2005,160,696,0.4200097947682427
2005,160,698,0.8461538461538461
2005,160,700,0.562874251497006
2005,160,713,0.9596207581606447
2005,160,732,0.7689855775573344
2005,160,740,0.9562446156343252
2005,160,770,0.2303115699430559
2005,160,780,0.022328904767221165
2005,160,800,0.16426642664266428
2005,160,820,0.011544011544011544
2005,160,830,0.9522318348283
2005,160,840,1.0
2005,160,850,0.011108025548458762
2005,160,900,0.1856818817388062
2005,165,205,0.8518518518518519
2005,165,210,0.4853612956810632
2005,165,211,0.8518518518518519
2005,165,225,0.08874339354736925
2005,165,230,0.8139831076551817
2005,165,255,0.14814814814814814
2005,165,305,0.27710843373493976
2005,165,325,0.3541434787007993
2005,165,350,0.49169617634186125
2005,165,360,0.3510914868154995
2005,165,366,0.21719457013574658
2005,165,368,0.6548672566371682
2005,165,375,0.17245209663982228
2005,165,385,0.8049369466058492
